time	V(vin)	V(vo)	I(Rl)
4.801347887522551e-04	1.244930e-01	1.489647e-01	1.345036e-04
4.996660387522552e-04	2.098339e-03	1.470479e-02	1.243037e-05
5.191972887522552e-04	-1.203278e-01	-1.198188e-01	-1.098652e-04
5.387285387522552e-04	-2.409442e-01	-2.525825e-01	-2.305435e-04
5.582597887522552e-04	-3.579365e-01	-3.815889e-01	-3.477891e-04
5.777910387522552e-04	-4.695451e-01	-5.048977e-01	-4.598383e-04
5.973222887522552e-04	-5.740914e-01	-6.206538e-01	-5.650058e-04
6.168535387522553e-04	-6.700027e-01	-7.271160e-01	-6.617093e-04
6.363847887522553e-04	-7.558366e-01	-8.226830e-01	-7.484946e-04
6.559160387522553e-04	-8.303020e-01	-9.059173e-01	-8.240561e-04
6.656816637522553e-04	-8.629144e-01	-9.425106e-01	-8.572657e-04
6.754472887522553e-04	-8.922789e-01	-9.755670e-01	-8.872574e-04
6.852129137522553e-04	-9.182851e-01	-1.004962e+00	-9.139183e-04
6.949785387522553e-04	-9.408351e-01	-1.030585e+00	-9.371479e-04
7.047441637522553e-04	-9.598440e-01	-1.052339e+00	-9.568591e-04
7.145097887522553e-04	-9.752402e-01	-1.070143e+00	-9.729775e-04
7.242754137522554e-04	-9.869659e-01	-1.083929e+00	-9.854425e-04
7.340410387522554e-04	-9.949769e-01	-1.093647e+00	-9.942073e-04
7.535722887522554e-04	-9.997481e-01	-1.100743e+00	-1.000518e-03
7.731035387522554e-04	-9.894822e-01	-1.091326e+00	-9.918157e-04
7.926347887522554e-04	-9.643336e-01	-1.065536e+00	-9.682307e-04
8.121660387522554e-04	-9.246805e-01	-1.023763e+00	-9.301183e-04
8.316972887522555e-04	-8.711193e-01	-9.666342e-01	-8.780517e-04
8.512285387522555e-04	-8.044558e-01	-8.950096e-01	-8.128146e-04
8.707597887522555e-04	-7.256924e-01	-8.099666e-01	-7.353880e-04
8.902910387522555e-04	-6.360139e-01	-7.127845e-01	-6.469367e-04
9.098222887522555e-04	-5.367692e-01	-6.049248e-01	-5.487910e-04
9.293535387522555e-04	-4.294510e-01	-4.880099e-01	-4.424272e-04
9.488847887522556e-04	-3.156735e-01	-3.637981e-01	-3.294448e-04
9.684160387522556e-04	-1.971479e-01	-2.341576e-01	-2.115432e-04
9.879472887522555e-04	-7.565705e-02	-1.010380e-01	-9.049549e-05
1.007478538752256e-03	4.697175e-02	3.355874e-02	3.187788e-05
1.027009788752256e-03	1.688941e-01	1.676084e-01	1.537365e-04
1.046541038752256e-03	2.882760e-01	2.990949e-01	2.732478e-04
1.066072288752256e-03	4.033221e-01	4.260410e-01	3.886144e-04
1.085603538752256e-03	5.123018e-01	5.465374e-01	4.981011e-04
1.105134788752256e-03	6.135760e-01	6.587720e-01	6.000616e-04
1.124666038752256e-03	7.056215e-01	7.610568e-01	6.929621e-04
1.144197288752256e-03	7.870537e-01	8.518533e-01	7.754054e-04
1.163728538752256e-03	8.566480e-01	9.297959e-01	8.461517e-04
1.183259788752256e-03	9.133574e-01	9.937121e-01	9.041366e-04
1.202791038752256e-03	9.563291e-01	1.042641e+00	9.484880e-04
1.222322288752256e-03	9.849167e-01	1.075845e+00	9.785385e-04
1.241853538752256e-03	9.986903e-01	1.092826e+00	9.938361e-04
1.261384788752256e-03	9.974426e-01	1.093328e+00	9.941504e-04
1.280916038752256e-03	9.811925e-01	1.077343e+00	9.794765e-04
1.290681663752256e-03	9.675092e-01	1.063233e+00	9.665791e-04
1.300447288752256e-03	9.501843e-01	1.045111e+00	9.500348e-04
1.310212913752256e-03	9.292832e-01	1.023044e+00	9.299059e-04
1.319978538752256e-03	9.048845e-01	9.971163e-01	9.062680e-04
1.329744163752256e-03	8.770800e-01	9.674248e-01	8.792102e-04
1.339509788752256e-03	8.459743e-01	9.340813e-01	8.488342e-04
1.349275413752256e-03	8.116846e-01	8.972112e-01	8.152545e-04
1.359041038752256e-03	7.743399e-01	8.569535e-01	7.785972e-04
1.368806663752256e-03	7.340808e-01	8.134595e-01	7.390004e-04
1.388337913752256e-03	6.454357e-01	7.174292e-01	6.515950e-04
1.407869163752256e-03	5.470827e-01	6.105646e-01	5.543528e-04
1.427400413752256e-03	4.405010e-01	4.944732e-01	4.487365e-04
1.446931663752256e-03	3.272938e-01	3.709011e-01	3.363347e-04
1.466462913752256e-03	2.091638e-01	2.417073e-01	2.188383e-04
1.485994163752256e-03	8.788773e-02	1.088350e-01	9.801461e-05
1.505525413752256e-03	-3.471022e-02	-2.571689e-02	-2.431885e-05
1.525056663752256e-03	-1.567861e-01	-1.599244e-01	-1.463218e-04
1.544587913752256e-03	-2.765038e-01	-2.917686e-01	-2.661591e-04
1.564119163752256e-03	-3.920626e-01	-4.192662e-01	-3.820279e-04
1.583650413752256e-03	-5.017244e-01	-5.404992e-01	-4.921854e-04
1.603181663752256e-03	-6.038398e-01	-6.536441e-01	-5.949744e-04
1.622712913752256e-03	-6.968729e-01	-7.569989e-01	-6.888488e-04
1.642244163752256e-03	-7.794244e-01	-8.490090e-01	-7.723967e-04
1.661775413752256e-03	-8.502526e-01	-9.282903e-01	-8.443613e-04
1.671541038752256e-03	-8.809302e-01	-9.627771e-01	-8.756544e-04
1.681306663752256e-03	-9.082922e-01	-9.936507e-01	-9.036603e-04
1.691072288752256e-03	-9.322355e-01	-1.020795e+00	-9.282737e-04
1.700837913752256e-03	-9.526702e-01	-1.044107e+00	-9.494019e-04
1.710603538752256e-03	-9.695193e-01	-1.063500e+00	-9.669655e-04
1.720369163752256e-03	-9.827192e-01	-1.078900e+00	-9.808983e-04
1.730134788752256e-03	-9.922205e-01	-1.090251e+00	-9.911478e-04
1.739900413752256e-03	-9.979873e-01	-1.097508e+00	-9.976757e-04
1.759431663752256e-03	-9.982446e-01	-1.099650e+00	-9.994823e-04
1.778962913752256e-03	-9.834874e-01	-1.085295e+00	-9.862910e-04
1.798494163752256e-03	-9.539376e-01	-1.054658e+00	-9.583004e-04
1.818025413752256e-03	-9.100398e-01	-1.008202e+00	-9.159318e-04
1.837556663752256e-03	-8.524541e-01	-9.466239e-01	-8.598226e-04
1.857087913752256e-03	-7.820467e-01	-8.708512e-01	-7.908169e-04
1.876619163752256e-03	-6.998765e-01	-7.820234e-01	-7.099527e-04
1.896150413752256e-03	-6.071796e-01	-6.814768e-01	-6.184464e-04
1.915681663752256e-03	-5.053502e-01	-5.707235e-01	-5.176742e-04
1.935212913752256e-03	-3.959198e-01	-4.514294e-01	-4.091518e-04
1.954744163752256e-03	-2.805344e-01	-3.253886e-01	-2.945114e-04
1.974275413752256e-03	-1.609295e-01	-1.944967e-01	-1.754771e-04
1.993806663752255e-03	-3.890406e-02	-6.072211e-02	-5.383908e-05
2.013337913752255e-03	8.370652e-02	7.392323e-02	6.857330e-05
2.032869163752254e-03	2.050581e-01	2.074144e-01	1.899191e-04
2.052400413752254e-03	3.233254e-01	3.377439e-01	3.083734e-04
2.071931663752254e-03	4.367296e-01	4.629517e-01	4.221546e-04
2.091462913752253e-03	5.435649e-01	5.811547e-01	5.295517e-04
2.110994163752253e-03	6.422246e-01	6.905752e-01	6.289494e-04
2.130525413752252e-03	7.312245e-01	7.895676e-01	7.188527e-04
2.150056663752252e-03	8.092262e-01	8.766429e-01	7.979095e-04
2.169587913752252e-03	8.750564e-01	9.504915e-01	8.649306e-04
2.189119163752251e-03	9.277249e-01	1.010002e+00	9.189079e-04
2.208650413752251e-03	9.664395e-01	1.054281e+00	9.590295e-04
2.228181663752250e-03	9.906181e-01	1.082659e+00	9.846917e-04
2.247712913752250e-03	9.998968e-01	1.094712e+00	9.955082e-04
2.267244163752249e-03	9.941361e-01	1.090258e+00	9.913163e-04
2.286775413752249e-03	9.734226e-01	1.069362e+00	9.721786e-04
2.296541038752249e-03	9.575474e-01	1.052837e+00	9.570864e-04
2.306306663752249e-03	9.380680e-01	1.032339e+00	9.383830e-04
2.316072288752248e-03	9.150581e-01	1.007945e+00	9.161388e-04
2.325837913752248e-03	8.886040e-01	9.797462e-01	8.904375e-04
2.335603538752248e-03	8.588055e-01	9.478492e-01	8.613758e-04
2.345369163752248e-03	8.257746e-01	9.123738e-01	8.290630e-04
2.355134788752248e-03	7.896357e-01	8.734537e-01	7.936208e-04
2.364900413752247e-03	7.505247e-01	8.312352e-01	7.551826e-04
2.384431663752247e-03	6.639863e-01	7.375507e-01	6.699074e-04
2.403962913752247e-03	5.674608e-01	6.327292e-01	5.745199e-04
2.423494163752246e-03	4.624003e-01	5.183476e-01	4.704551e-04
2.443025413752246e-03	3.503848e-01	3.961262e-01	3.592781e-04
2.462556663752245e-03	2.330992e-01	2.679035e-01	2.426612e-04
2.482087913752245e-03	1.123075e-01	1.356083e-01	1.223588e-04
2.501619163752244e-03	-1.017333e-02	1.230831e-03	1.803969e-07
2.521150413752244e-03	-1.325012e-01	-1.332076e-01	-1.220361e-04
2.540681663752244e-03	-2.528360e-01	-2.656848e-01	-2.424521e-04
2.560212913752243e-03	-3.693680e-01	-3.942076e-01	-3.592564e-04
2.579744163752243e-03	-4.803444e-01	-5.168429e-01	-4.706918e-04
2.599275413752242e-03	-5.840960e-01	-6.317459e-01	-5.750821e-04
2.618806663752242e-03	-6.790621e-01	-7.371881e-01	-6.708570e-04
2.638337913752242e-03	-7.638146e-01	-8.315836e-01	-7.565760e-04
2.657869163752241e-03	-8.370786e-01	-9.135125e-01	-8.309496e-04
2.667634788752241e-03	-8.690508e-01	-9.494091e-01	-8.635253e-04
2.677400413752241e-03	-8.977521e-01	-9.817426e-01	-8.928594e-04
2.687166038752241e-03	-9.230745e-01	-1.010391e+00	-9.188417e-04
2.696931663752240e-03	-9.449226e-01	-1.035248e+00	-9.413742e-04
2.706697288752240e-03	-9.632143e-01	-1.056218e+00	-9.603723e-04
2.716462913752240e-03	-9.778807e-01	-1.073223e+00	-9.757644e-04
2.726228538752240e-03	-9.888664e-01	-1.086200e+00	-9.874927e-04
2.735994163752239e-03	-9.961304e-01	-1.095098e+00	-9.955131e-04
2.755525413752239e-03	-9.993974e-01	-1.100544e+00	-1.000323e-03
2.775056663752239e-03	-9.876326e-01	-1.089479e+00	-9.901228e-04
2.794587913752238e-03	-9.610128e-01	-1.062070e+00	-9.650654e-04
2.814119163752238e-03	-9.199386e-01	-1.018728e+00	-9.255282e-04
2.833650413752237e-03	-8.650275e-01	-9.601079e-01	-8.721061e-04
2.853181663752237e-03	-7.971057e-01	-8.870896e-01	-8.056026e-04
2.872712913752237e-03	-7.171947e-01	-8.007720e-01	-7.270183e-04
2.892244163752236e-03	-6.264964e-01	-7.024534e-01	-6.375351e-04
2.911775413752236e-03	-5.263749e-01	-5.936128e-01	-5.384990e-04
2.931306663752235e-03	-4.183364e-01	-4.758870e-01	-4.313994e-04
2.950837913752235e-03	-3.040057e-01	-3.510467e-01	-3.178473e-04
2.970369163752234e-03	-1.851024e-01	-2.209695e-01	-1.995503e-04
2.989900413752234e-03	-6.341499e-02	-8.761144e-02	-7.828751e-05
3.009431663752234e-03	5.922621e-02	4.702175e-02	4.411730e-05
3.028962913752233e-03	1.809766e-01	1.809054e-01	1.658233e-04
3.048494163752233e-03	3.000049e-01	3.120260e-01	2.850002e-04
3.068025413752232e-03	4.145209e-01	4.384117e-01	3.998556e-04
3.087556663752232e-03	5.228021e-01	5.581616e-01	5.086621e-04
3.107087913752232e-03	6.232198e-01	6.694748e-01	6.097835e-04
3.126619163752231e-03	7.142638e-01	7.706773e-01	7.016987e-04
3.146150413752231e-03	7.945646e-01	8.602469e-01	7.830254e-04
3.165681663752230e-03	8.629144e-01	9.368362e-01	8.525404e-04
3.185212913752230e-03	9.182851e-01	9.992934e-01	9.091979e-04
3.204744163752229e-03	9.598440e-01	1.046679e+00	9.521457e-04
3.224275413752229e-03	9.869659e-01	1.078280e+00	9.807377e-04
3.243806663752229e-03	9.992430e-01	1.093620e+00	9.945437e-04
3.263337913752228e-03	9.964905e-01	1.092469e+00	9.933556e-04
3.282869163752228e-03	9.787498e-01	1.074845e+00	9.771913e-04
3.292634788752228e-03	9.643336e-01	1.059928e+00	9.635602e-04
3.302400413752227e-03	9.462879e-01	1.041010e+00	9.462935e-04
3.312166038752227e-03	9.246805e-01	1.018165e+00	9.254563e-04
3.321931663752227e-03	8.995929e-01	9.914757e-01	9.011270e-04
3.331697288752227e-03	8.711193e-01	9.610444e-01	8.733970e-04
3.341462913752227e-03	8.393672e-01	9.269851e-01	8.423707e-04
3.351228538752226e-03	8.044558e-01	8.894261e-01	8.081649e-04
3.360994163752226e-03	7.665166e-01	8.485085e-01	7.709084e-04
3.380525413752226e-03	6.821368e-01	7.572262e-01	6.878147e-04
3.400056663752225e-03	5.874972e-01	6.545110e-01	5.943396e-04
3.419587913752225e-03	4.840210e-01	5.419080e-01	4.918888e-04
3.439119163752224e-03	3.732647e-01	4.211108e-01	3.820035e-04
3.458650413752224e-03	2.568941e-01	2.939366e-01	2.663365e-04
3.478181663752224e-03	1.366597e-01	1.622983e-01	1.466279e-04
3.497712913752223e-03	1.436969e-02	2.817610e-02	2.467812e-05
3.517244163752223e-03	-1.081364e-01	-1.064124e-01	-9.767819e-05
3.536775413752222e-03	-2.290160e-01	-2.394426e-01	-2.186005e-04
3.556306663752222e-03	-3.464510e-01	-3.689133e-01	-3.362698e-04
3.575837913752222e-03	-4.586751e-01	-4.928769e-01	-4.489160e-04
3.595369163752221e-03	-5.640003e-01	-6.094687e-01	-5.548447e-04
3.614900413752221e-03	-6.608424e-01	-7.169349e-01	-6.524625e-04
3.634431663752220e-03	-7.477448e-01	-8.136590e-01	-7.403009e-04
3.653962913752220e-03	-8.234004e-01	-8.981861e-01	-8.170388e-04
3.663728538752220e-03	-8.566480e-01	-9.354708e-01	-8.508774e-04
3.673494163752219e-03	-8.866713e-01	-9.692448e-01	-8.815221e-04
3.683259788752219e-03	-9.133574e-01	-9.993813e-01	-9.088576e-04
3.693025413752219e-03	-9.366059e-01	-1.025767e+00	-9.327809e-04
3.702791038752219e-03	-9.563291e-01	-1.048302e+00	-9.532021e-04
3.712556663752219e-03	-9.724530e-01	-1.066901e+00	-9.700443e-04
3.722322288752218e-03	-9.849167e-01	-1.081496e+00	-9.832443e-04
3.732087913752218e-03	-9.936735e-01	-1.092031e+00	-9.927521e-04
3.751619163752218e-03	-9.999483e-01	-1.100777e+00	-1.000563e-03
3.771150413752217e-03	-9.911829e-01	-1.093009e+00	-9.933596e-04
3.790681663752217e-03	-9.675092e-01	-1.068843e+00	-9.712505e-04
3.810212913752217e-03	-9.292832e-01	-1.028643e+00	-9.345686e-04
3.829744163752216e-03	-8.770800e-01	-9.730152e-01	-8.838656e-04
3.849275413752216e-03	-8.116846e-01	-9.027953e-01	-8.199045e-04
3.868806663752215e-03	-7.340808e-01	-8.190398e-01	-7.436473e-04
3.888337913752215e-03	-6.454357e-01	-7.230086e-01	-6.562413e-04
3.907869163752214e-03	-5.470827e-01	-6.161462e-01	-5.590008e-04
3.927400413752214e-03	-4.405010e-01	-5.000597e-01	-4.533887e-04
3.946931663752214e-03	-3.272938e-01	-3.764952e-01	-3.409931e-04
3.966462913752213e-03	-2.091638e-01	-2.473109e-01	-2.235047e-04
3.985994163752213e-03	-8.788773e-02	-1.144497e-01	-1.026902e-04
4.005525413752212e-03	3.471022e-02	2.009026e-02	1.963331e-05
4.025056663752212e-03	1.567861e-01	1.542857e-01	1.416263e-04
4.044587913752212e-03	2.765038e-01	2.861184e-01	2.614539e-04
4.064119163752211e-03	3.920626e-01	4.136058e-01	3.773143e-04
4.083650413752211e-03	5.017244e-01	5.348306e-01	4.874648e-04
4.103181663752210e-03	6.038398e-01	6.479695e-01	5.902488e-04
4.122712913752210e-03	6.968729e-01	7.513211e-01	6.841207e-04
4.142244163752209e-03	7.794244e-01	8.433310e-01	7.676684e-04
4.161775413752209e-03	8.502526e-01	9.226151e-01	8.396352e-04
4.181306663752209e-03	9.082922e-01	9.879808e-01	8.989388e-04
4.200837913752208e-03	9.526702e-01	1.038445e+00	9.446870e-04
4.220369163752208e-03	9.827192e-01	1.073249e+00	9.761916e-04
4.239900413752207e-03	9.979873e-01	1.091867e+00	9.929785e-04
4.259431663752207e-03	9.982446e-01	1.094022e+00	9.947951e-04
4.278962913752207e-03	9.834874e-01	1.079678e+00	9.816138e-04
4.288728538752206e-03	9.705390e-01	1.066378e+00	9.694521e-04
4.298494163752206e-03	9.539376e-01	1.049053e+00	9.536326e-04
4.308259788752206e-03	9.337459e-01	1.027769e+00	9.342150e-04
4.318025413752206e-03	9.100398e-01	1.002606e+00	9.112722e-04
4.327791038752206e-03	8.829085e-01	9.736590e-01	8.848907e-04
4.337556663752205e-03	8.524541e-01	9.410363e-01	8.551696e-04
4.347322288752205e-03	8.187913e-01	9.048609e-01	8.222208e-04
4.357087913752205e-03	7.820467e-01	8.652689e-01	7.861684e-04
4.366853538752205e-03	7.423586e-01	8.224095e-01	7.471479e-04
4.386384788752204e-03	6.547603e-01	7.275449e-01	6.608011e-04
4.405916038752204e-03	5.573137e-01	6.216940e-01	5.644790e-04
4.425447288752203e-03	4.514846e-01	5.064487e-01	4.596306e-04
4.444978538752203e-03	3.388648e-01	3.835427e-01	3.478328e-04
4.464509788752203e-03	2.211481e-01	2.548248e-01	2.307673e-04
4.484041038752202e-03	1.001052e-01	1.222311e-01	1.101952e-04
4.503572288752202e-03	-2.244347e-02	-1.224373e-02	-1.206996e-05
4.523103538752201e-03	-1.446545e-01	-1.465768e-01	-1.341889e-04
4.542634788752201e-03	-2.646898e-01	-2.787474e-01	-2.543246e-04
4.562166038752201e-03	-3.807440e-01	-4.067673e-01	-3.706699e-04
4.581697288752200e-03	-4.910714e-01	-5.287107e-01	-4.814746e-04
4.601228538752200e-03	-5.940126e-01	-6.427432e-01	-5.850721e-04
4.620759788752199e-03	-6.880193e-01	-7.471496e-01	-6.799040e-04
4.640291038752199e-03	-7.716776e-01	-8.403593e-01	-7.645437e-04
4.659822288752198e-03	-8.437291e-01	-9.209706e-01	-8.377184e-04
4.669587913752198e-03	-8.750564e-01	-9.561649e-01	-8.696552e-04
4.679353538752198e-03	-9.030901e-01	-9.877708e-01	-8.983273e-04
4.689119163752198e-03	-9.277249e-01	-1.015669e+00	-9.236271e-04
4.698884788752198e-03	-9.488679e-01	-1.039755e+00	-9.454591e-04
4.708650413752197e-03	-9.664395e-01	-1.059938e+00	-9.637412e-04
4.718416038752197e-03	-9.803737e-01	-1.076143e+00	-9.784048e-04
4.728181663752197e-03	-9.906181e-01	-1.088307e+00	-9.893946e-04
4.737947288752197e-03	-9.971339e-01	-1.096386e+00	-9.966693e-04
4.757478538752196e-03	-9.988962e-01	-1.100180e+00	-9.999779e-04
4.777009788752196e-03	-9.856342e-01	-1.087469e+00	-9.882811e-04
4.796541038752196e-03	-9.575474e-01	-1.058444e+00	-9.617552e-04
4.816072288752195e-03	-9.150581e-01	-1.013541e+00	-9.207992e-04
4.835603538752195e-03	-8.588055e-01	-9.534374e-01	-8.660294e-04
4.855134788752194e-03	-7.896357e-01	-8.790363e-01	-7.982697e-04
4.874666038752194e-03	-7.085890e-01	-7.914571e-01	-7.185395e-04
4.894197288752193e-03	-6.168845e-01	-6.920170e-01	-6.280378e-04
4.913728538752193e-03	-5.159014e-01	-5.822118e-01	-5.281261e-04
4.933259788752193e-03	-4.071587e-01	-4.636929e-01	-4.203071e-04
4.952791038752192e-03	-2.922920e-01	-3.382429e-01	-3.062022e-04
4.972322288752192e-03	-1.730290e-01	-2.077485e-01	-1.875276e-04
4.991853538752191e-03	-5.116338e-02	-7.417215e-02	-6.606809e-05
5.011384788752191e-03	7.147175e-02	6.047726e-02	5.634972e-05
5.030916038752191e-03	1.930319e-01	1.941748e-01	1.778848e-04
5.050447288752190e-03	3.116886e-01	3.249096e-01	2.967093e-04
5.069978538752190e-03	4.256573e-01	4.507158e-01	4.110362e-04
5.089509788752189e-03	5.332236e-01	5.697013e-01	5.191462e-04
5.109041038752189e-03	6.327698e-01	6.800765e-01	6.194133e-04
5.128572288752188e-03	7.227986e-01	7.801815e-01	7.103294e-04
5.148103538752188e-03	8.019558e-01	8.685105e-01	7.905271e-04
5.167634788752188e-03	8.690508e-01	9.437351e-01	8.588003e-04
5.187166038752187e-03	9.230745e-01	1.004724e+00	9.141219e-04
5.206697288752187e-03	9.632143e-01	1.050559e+00	9.556598e-04
5.226228538752186e-03	9.888664e-01	1.080551e+00	9.827889e-04
5.245759788752186e-03	9.996451e-01	1.094249e+00	9.951011e-04
5.265291038752186e-03	9.953882e-01	1.091446e+00	9.924108e-04
5.284822288752185e-03	9.761598e-01	1.072184e+00	9.747585e-04
5.294587913752185e-03	9.610128e-01	1.056462e+00	9.603958e-04
5.304353538752185e-03	9.422489e-01	1.036753e+00	9.424094e-04
5.314119163752185e-03	9.199386e-01	1.013131e+00	9.208671e-04
5.323884788752184e-03	8.941658e-01	9.856854e-01	8.958498e-04
5.333650413752184e-03	8.650275e-01	9.545189e-01	8.674519e-04
5.343416038752184e-03	8.326336e-01	9.197489e-01	8.357800e-04
5.353181663752184e-03	7.971057e-01	8.815064e-01	8.009534e-04
5.362947288752183e-03	7.585778e-01	8.399353e-01	7.631031e-04
5.382478538752183e-03	6.731122e-01	7.474449e-01	6.789123e-04
5.402009788752183e-03	5.775225e-01	6.436688e-01	5.844739e-04
5.421541038752182e-03	4.732463e-01	5.301679e-01	4.812083e-04
5.441072288752182e-03	3.618520e-01	4.086495e-01	3.706689e-04
5.460603538752181e-03	2.450151e-01	2.809414e-01	2.545182e-04
5.480134788752181e-03	1.244930e-01	1.489647e-01	1.345036e-04
5.499666038752181e-03	2.098339e-03	1.470479e-02	1.243037e-05
5.519197288752180e-03	-1.203278e-01	-1.198188e-01	-1.098652e-04
5.538728538752180e-03	-2.409442e-01	-2.525825e-01	-2.305435e-04
5.558259788752179e-03	-3.579365e-01	-3.815889e-01	-3.477891e-04
5.577791038752179e-03	-4.695451e-01	-5.048977e-01	-4.598383e-04
5.597322288752178e-03	-5.740914e-01	-6.206538e-01	-5.650058e-04
5.616853538752178e-03	-6.700027e-01	-7.271160e-01	-6.617093e-04
5.636384788752178e-03	-7.558366e-01	-8.226830e-01	-7.484946e-04
5.655916038752177e-03	-8.303020e-01	-9.059173e-01	-8.240561e-04
5.665681663752177e-03	-8.629144e-01	-9.425106e-01	-8.572657e-04
5.675447288752177e-03	-8.922789e-01	-9.755670e-01	-8.872574e-04
5.685212913752177e-03	-9.182851e-01	-1.004962e+00	-9.139183e-04
5.694978538752176e-03	-9.408351e-01	-1.030585e+00	-9.371479e-04
5.704744163752176e-03	-9.598440e-01	-1.052339e+00	-9.568591e-04
5.714509788752176e-03	-9.752402e-01	-1.070143e+00	-9.729775e-04
5.724275413752176e-03	-9.869659e-01	-1.083929e+00	-9.854425e-04
5.734041038752176e-03	-9.949769e-01	-1.093647e+00	-9.942073e-04
5.753572288752175e-03	-9.997481e-01	-1.100743e+00	-1.000518e-03
5.773103538752175e-03	-9.894822e-01	-1.091326e+00	-9.918157e-04
5.792634788752174e-03	-9.643336e-01	-1.065536e+00	-9.682307e-04
5.812166038752174e-03	-9.246805e-01	-1.023763e+00	-9.301183e-04
5.831697288752173e-03	-8.711193e-01	-9.666342e-01	-8.780517e-04
5.851228538752173e-03	-8.044558e-01	-8.950096e-01	-8.128146e-04
5.870759788752173e-03	-7.256924e-01	-8.099666e-01	-7.353880e-04
5.890291038752172e-03	-6.360139e-01	-7.127845e-01	-6.469367e-04
5.909822288752172e-03	-5.367692e-01	-6.049248e-01	-5.487910e-04
5.929353538752171e-03	-4.294510e-01	-4.880099e-01	-4.424272e-04
5.948884788752171e-03	-3.156735e-01	-3.637981e-01	-3.294448e-04
5.968416038752171e-03	-1.971479e-01	-2.341576e-01	-2.115432e-04
5.987947288752170e-03	-7.565705e-02	-1.010380e-01	-9.049549e-05
6.007478538752170e-03	4.697175e-02	3.355874e-02	3.187788e-05
6.027009788752169e-03	1.688941e-01	1.676084e-01	1.537365e-04
6.046541038752169e-03	2.882760e-01	2.990949e-01	2.732478e-04
6.066072288752168e-03	4.033221e-01	4.260410e-01	3.886144e-04
6.085603538752168e-03	5.123018e-01	5.465374e-01	4.981011e-04
6.105134788752168e-03	6.135760e-01	6.587720e-01	6.000616e-04
6.124666038752167e-03	7.056215e-01	7.610568e-01	6.929621e-04
6.144197288752167e-03	7.870537e-01	8.518533e-01	7.754054e-04
6.163728538752166e-03	8.566480e-01	9.297959e-01	8.461517e-04
6.183259788752166e-03	9.133574e-01	9.937121e-01	9.041366e-04
