time	V(vin)	V(vo)	I(Rl)
1.044163998936745e-03	2.739431e-01	1.593187e+00	1.459961e-04
1.063695248936745e-03	3.896109e-01	2.885195e+00	2.634344e-04
1.083226498936745e-03	4.994186e-01	4.133739e+00	3.769042e-04
1.102757748936745e-03	6.017145e-01	5.320249e+00	4.847176e-04
1.122288998936745e-03	6.949601e-01	6.427045e+00	5.852683e-04
1.141820248936745e-03	7.777529e-01	7.437599e+00	6.770543e-04
1.151585873936745e-03	8.148336e-01	7.900454e+00	7.190866e-04
1.161351498936745e-03	8.488475e-01	8.290628e+00	7.545469e-04
1.166735832193672e-03	8.662426e-01	8.406055e+00	7.651038e-04
1.185040485550433e-03	9.178556e-01	8.445800e+00	7.691468e-04
1.204571735550433e-03	9.595395e-01	8.452864e+00	7.701557e-04
1.224102985550433e-03	9.867910e-01	8.456675e+00	7.707444e-04
1.243634235550433e-03	9.992002e-01	8.458334e+00	7.710055e-04
1.263165485550433e-03	9.965805e-01	8.458228e+00	7.709725e-04
1.282696735550433e-03	9.789714e-01	8.456339e+00	7.706438e-04
1.302227985550433e-03	9.466376e-01	8.452226e+00	7.699821e-04
1.321759235550433e-03	9.000655e-01	8.444601e+00	7.688761e-04
1.341290485550433e-03	8.399556e-01	8.428999e+00	7.669295e-04
1.360821735550433e-03	7.672119e-01	8.366450e+00	7.606405e-04
1.369420555823546e-03	7.314560e-01	8.267736e+00	7.514261e-04
1.378190784787501e-03	6.927894e-01	8.081645e+00	7.343133e-04
1.386441218818293e-03	6.544923e-01	7.828631e+00	7.111739e-04
1.396206843818293e-03	6.068979e-01	7.454475e+00	6.770369e-04
1.405972468818293e-03	5.570193e-01	7.022369e+00	6.376596e-04
1.415738093818293e-03	5.050442e-01	6.542912e+00	5.939973e-04
1.425503718818293e-03	4.511682e-01	6.025712e+00	5.469179e-04
1.445034968818293e-03	3.385312e-01	4.903528e+00	4.448064e-04
1.464566218818293e-03	2.208023e-01	3.693323e+00	3.347194e-04
1.484097468818293e-03	9.975237e-02	2.421316e+00	2.190346e-04
1.503628718818293e-03	-2.279794e-02	1.109818e+00	9.977860e-05
1.523159968818293e-03	-1.450053e-01	-2.201024e-01	-2.113397e-05
1.542691218818293e-03	-2.650317e-01	-1.547784e+00	-1.418252e-04
1.562222468818293e-03	-3.810718e-01	-2.852849e+00	-2.604431e-04
1.581753718818293e-03	-4.913802e-01	-4.115350e+00	-3.751747e-04
1.601284968818294e-03	-5.942978e-01	-5.316019e+00	-4.842694e-04
1.620816218818294e-03	-6.882766e-01	-6.436553e+00	-5.860643e-04
1.640347468818294e-03	-7.719030e-01	-7.459893e+00	-6.790098e-04
1.659878718818294e-03	-8.439193e-01	-8.370497e+00	-7.616943e-04
1.679409968818294e-03	-9.032423e-01	-9.154575e+00	-8.328659e-04
1.689175593818294e-03	-9.278572e-01	-9.494927e+00	-8.637499e-04
1.698941218818294e-03	-9.489797e-01	-9.781860e+00	-8.897930e-04
1.704791962051789e-03	-9.599282e-01	-9.884077e+00	-8.991016e-04
1.723520321570256e-03	-9.861913e-01	-9.932343e+00	-9.036847e-04
1.743051571570256e-03	-9.990471e-01	-9.936819e+00	-9.042006e-04
1.762582821570256e-03	-9.968764e-01	-9.936735e+00	-9.041736e-04
1.782114071570256e-03	-9.797117e-01	-9.931973e+00	-9.035901e-04
1.801645321570256e-03	-9.478112e-01	-9.918926e+00	-9.021276e-04
1.821176571570256e-03	-9.016547e-01	-9.867278e+00	-8.970592e-04
1.830942196570256e-03	-8.734394e-01	-9.781357e+00	-8.890649e-04
1.840247799539339e-03	-8.434926e-01	-9.630731e+00	-8.752261e-04
1.849094838414446e-03	-8.123468e-01	-9.420897e+00	-8.560415e-04
1.858860463414446e-03	-7.750574e-01	-9.128068e+00	-8.293242e-04
1.868626088414446e-03	-7.348508e-01	-8.785011e+00	-7.980564e-04
1.888157338414446e-03	-6.463019e-01	-7.974174e+00	-7.242109e-04
1.907688588414446e-03	-5.480320e-01	-7.028194e+00	-6.381031e-04
1.927219838414446e-03	-4.415193e-01	-5.971924e+00	-5.419849e-04
1.946751088414446e-03	-3.283657e-01	-4.825072e+00	-4.376465e-04
1.966282338414446e-03	-2.102731e-01	-3.606205e+00	-3.267758e-04
1.985813588414446e-03	-8.901787e-02	-2.334027e+00	-2.110738e-04
2.005344838414445e-03	3.357630e-02	-1.027669e+00	-9.228040e-05
2.024876088414445e-03	1.556654e-01	2.933806e-01	2.783191e-05
2.044407338414444e-03	2.754132e-01	1.609473e+00	1.474766e-04
2.063938588414444e-03	3.910186e-01	2.901058e+00	2.648761e-04
2.083469838414443e-03	5.007426e-01	4.148942e+00	3.782856e-04
2.103001088414443e-03	6.029350e-01	5.334564e+00	4.860183e-04
2.122532338414443e-03	6.960587e-01	6.440260e+00	5.864687e-04
2.142063588414442e-03	7.787130e-01	7.449517e+00	6.781366e-04
2.151829213414442e-03	8.157190e-01	7.911082e+00	7.200522e-04
2.161594838414442e-03	8.496548e-01	8.297007e+00	7.551287e-04
2.166988970692475e-03	8.670362e-01	8.409049e+00	7.653807e-04
2.185474264983158e-03	9.189340e-01	8.446009e+00	7.691753e-04
2.205005514983158e-03	9.603034e-01	8.452977e+00	7.701729e-04
2.224536764983158e-03	9.872289e-01	8.456733e+00	7.707535e-04
2.244068014983157e-03	9.993055e-01	8.458350e+00	7.710079e-04
2.263599264983157e-03	9.963517e-01	8.458206e+00	7.709684e-04
2.283130514983156e-03	9.784117e-01	8.456275e+00	7.706329e-04
2.302661764983156e-03	9.457557e-01	8.452101e+00	7.699630e-04
2.322193014983156e-03	8.988745e-01	8.444371e+00	7.688447e-04
2.341724264983155e-03	8.384734e-01	8.428460e+00	7.668676e-04
2.361255514983155e-03	7.654609e-01	8.362985e+00	7.603125e-04
2.369886219838461e-03	7.294578e-01	8.259956e+00	7.507072e-04
2.378661566384776e-03	6.906532e-01	8.068470e+00	7.331069e-04
2.387193663459164e-03	6.509104e-01	7.801989e+00	7.087413e-04
2.396959288459164e-03	6.031336e-01	7.423161e+00	6.741820e-04
2.406724913459164e-03	5.530867e-01	6.986971e+00	6.344351e-04
2.416490538459163e-03	5.009581e-01	6.504306e+00	5.904826e-04
2.426256163459163e-03	4.469440e-01	5.984506e+00	5.431676e-04
2.445787413459163e-03	3.340788e-01	4.858346e+00	4.406959e-04
2.465318663459162e-03	2.161888e-01	3.645314e+00	3.303527e-04
2.484849913459162e-03	9.504711e-02	2.371385e+00	2.144939e-04
2.504381163459162e-03	-2.752419e-02	1.058790e+00	9.513899e-05
2.523912413459161e-03	-1.496815e-01	-2.714247e-01	-2.579968e-05
2.543443663459161e-03	-2.695875e-01	-1.598611e+00	-1.464452e-04
2.562974913459160e-03	-3.854386e-01	-2.902402e+00	-2.649466e-04
2.582506163459160e-03	-4.954923e-01	-4.162872e+00	-3.794930e-04
2.602037413459159e-03	-5.980934e-01	-5.360785e+00	-4.883366e-04
2.621568663459159e-03	-6.916986e-01	-6.477882e+00	-5.898185e-04
2.641099913459159e-03	-7.749000e-01	-7.497157e+00	-6.823938e-04
2.660631163459158e-03	-8.464462e-01	-8.403129e+00	-7.646569e-04
2.680162413459158e-03	-9.052611e-01	-9.182083e+00	-8.353623e-04
2.689928038459158e-03	-9.296100e-01	-9.519176e+00	-8.659502e-04
2.699693663459157e-03	-9.504600e-01	-9.798804e+00	-8.913330e-04
2.705398795380487e-03	-9.609897e-01	-9.891972e+00	-8.998227e-04
2.723836639950085e-03	-9.865185e-01	-9.932449e+00	-9.036972e-04
2.743367889950085e-03	-9.991319e-01	-9.936852e+00	-9.042044e-04
2.762899139950085e-03	-9.967175e-01	-9.936699e+00	-9.041689e-04
2.782430389950084e-03	-9.793114e-01	-9.931847e+00	-9.035750e-04
2.801961639950084e-03	-9.471756e-01	-9.918585e+00	-9.020910e-04
2.821492889950083e-03	-9.007934e-01	-9.865444e+00	-8.968862e-04
2.831258514950083e-03	-8.724698e-01	-9.776862e+00	-8.886511e-04
2.840796997222242e-03	-8.416341e-01	-9.619386e+00	-8.741872e-04
2.849449598477846e-03	-8.110449e-01	-9.411671e+00	-8.551987e-04
2.859215223477846e-03	-7.736470e-01	-9.116441e+00	-8.282640e-04
2.868980848477846e-03	-7.333372e-01	-8.771683e+00	-7.968419e-04
2.888512098477845e-03	-6.445994e-01	-7.958104e+00	-7.227479e-04
2.908043348477845e-03	-5.461662e-01	-7.009927e+00	-6.364406e-04
2.927574598477845e-03	-4.395182e-01	-5.951843e+00	-5.401578e-04
2.947105848477844e-03	-3.262594e-01	-4.803519e+00	-4.356858e-04
2.966637098477844e-03	-2.080934e-01	-3.583516e+00	-3.247121e-04
2.986168348477843e-03	-8.679748e-02	-2.310545e+00	-2.089383e-04
3.005699598477843e-03	3.580398e-02	-1.003745e+00	-9.010507e-05
3.025230848477843e-03	1.578669e-01	3.173893e-01	3.001468e-05
3.044762098477842e-03	2.775554e-01	1.633211e+00	1.496344e-04
3.064293348477842e-03	3.930691e-01	2.924171e+00	2.669768e-04
3.083824598477841e-03	5.026708e-01	4.171087e+00	3.802981e-04
3.103355848477841e-03	6.047118e-01	5.355412e+00	4.879124e-04
3.122887098477840e-03	6.976573e-01	6.459500e+00	5.882164e-04
3.142418348477840e-03	7.801095e-01	7.466861e+00	6.797117e-04
3.152183973477840e-03	8.170063e-01	7.926281e+00	7.214330e-04
3.161949598477840e-03	8.508281e-01	8.305585e+00	7.559122e-04
3.167369063643925e-03	8.682236e-01	8.412922e+00	7.657403e-04
3.186320926907608e-03	9.210191e-01	8.446405e+00	7.692297e-04
3.205852176907607e-03	9.617738e-01	8.453196e+00	7.702057e-04
