time	V(vin)	V(vo1)	V(vo2)
7.911464448946319e-04	-9.652726e-01	-2.459770e+00	9.680083e-01
8.092826056089178e-04	-9.307011e-01	-2.389349e+00	9.346947e-01
8.274187663232035e-04	-8.845014e-01	-2.294910e+00	8.897019e-01
8.455549270374892e-04	-8.266734e-01	-2.176453e+00	8.330300e-01
8.636910877517749e-04	-7.572173e-01	-2.033978e+00	7.646790e-01
8.818272484660606e-04	-6.761329e-01	-1.867485e+00	6.846488e-01
8.929879627517749e-04	-6.221055e-01	-1.756605e+00	6.311923e-01
9.041486770374892e-04	-5.657467e-01	-1.639941e+00	5.753779e-01
9.153093913232036e-04	-5.070564e-01	-1.517494e+00	5.172055e-01
9.264701056089179e-04	-4.460346e-01	-1.389263e+00	4.566751e-01
9.376308198946321e-04	-3.826814e-01	-1.255248e+00	3.937868e-01
9.487915341803464e-04	-3.169967e-01	-1.115450e+00	3.285405e-01
9.599522484660607e-04	-2.489805e-01	-9.698687e-01	2.609362e-01
9.746006859660607e-04	-1.589120e-01	-7.700723e-01	1.715703e-01
9.843663109660606e-04	-9.807147e-02	-6.274159e-01	1.115583e-01
9.892491234660605e-04	-6.749839e-02	-5.500593e-01	8.184560e-02
9.941319359660604e-04	-3.686178e-02	-4.642840e-01	5.303692e-02
9.976760742185578e-04	-1.460114e-02	-3.914147e-01	3.382333e-02
9.996293695585204e-04	-2.328738e-03	-3.412453e-01	2.541169e-02
1.000999180416110e-03	6.277994e-03	-2.953531e-01	2.218287e-02
1.002155735228702e-03	1.354447e-02	-2.441234e-01	2.255217e-02
1.003206492593880e-03	2.014562e-02	-1.843155e-01	2.583918e-02
1.003871230285433e-03	2.432126e-02	-1.369266e-01	2.947853e-02
1.004679695722495e-03	2.939916e-02	-6.535743e-02	3.513712e-02
1.006014454152205e-03	3.778094e-02	7.665122e-02	4.529272e-02
1.007178485740507e-03	4.508847e-02	2.179477e-01	5.405159e-02
1.007676833288650e-03	4.821626e-02	2.812321e-01	5.715379e-02
1.008079067214701e-03	5.074048e-02	3.290091e-01	5.867105e-02
1.008313326958245e-03	5.221042e-02	3.526231e-01	5.892841e-02
1.008487252475349e-03	5.330171e-02	3.664716e-01	5.879206e-02
1.008719728201302e-03	5.476026e-02	3.805495e-01	5.851361e-02
1.008954609575313e-03	5.623379e-02	3.910602e-01	5.841219e-02
1.009158640885761e-03	5.751368e-02	3.975652e-01	5.863579e-02
1.009401864319809e-03	5.903930e-02	4.032185e-01	5.930730e-02
1.009632553413055e-03	6.048618e-02	4.073760e-01	6.025335e-02
1.009867920416170e-03	6.196225e-02	4.108558e-01	6.144024e-02
1.010104519403658e-03	6.344593e-02	4.139261e-01	6.276483e-02
1.010374347266346e-03	6.513780e-02	4.171432e-01	6.436124e-02
1.010691316544373e-03	6.712501e-02	4.207226e-01	6.629134e-02
1.011597103090723e-03	7.280228e-02	4.304285e-01	7.190694e-02
1.013520209990087e-03	8.484785e-02	4.497438e-01	8.389419e-02
1.015758760907928e-03	9.885351e-02	4.707372e-01	9.784838e-02
1.020235862743610e-03	1.268034e-01	5.102021e-01	1.257233e-01
1.030001487743609e-03	1.873905e-01	5.892528e-01	1.862315e-01
1.044649925243609e-03	2.768782e-01	6.968664e-01	2.756691e-01
1.055810639529323e-03	3.442816e-01	7.733799e-01	3.430592e-01
1.066971353815037e-03	4.092303e-01	8.464218e-01	4.080018e-01
1.078132068100751e-03	4.717242e-01	9.159919e-01	4.704968e-01
1.089292782386465e-03	5.317633e-01	9.820903e-01	5.305442e-01
1.100453496672179e-03	5.893477e-01	1.044717e+00	5.881440e-01
1.111614210957893e-03	6.444774e-01	1.103872e+00	6.432963e-01
1.122774925243607e-03	6.971523e-01	1.159555e+00	6.960010e-01
1.142306175243607e-03	7.815510e-01	1.248865e+00	7.804645e-01
1.161837425243607e-03	8.521535e-01	1.323556e+00	8.511416e-01
1.181368675243606e-03	9.089597e-01	1.383628e+00	9.080324e-01
1.200899925243606e-03	9.519696e-01	1.429081e+00	9.511369e-01
1.220431175243605e-03	9.811832e-01	1.459916e+00	9.804551e-01
1.239962425243605e-03	9.966005e-01	1.476132e+00	9.959869e-01
1.259493675243605e-03	9.982215e-01	1.477729e+00	9.977323e-01
1.277629835957890e-03	9.835197e-01	1.462747e+00	9.831497e-01
1.295765996672175e-03	9.573493e-01	1.435521e+00	9.570955e-01
1.313902157386460e-03	9.197101e-01	1.396050e+00	9.195699e-01
1.332038318100746e-03	8.706021e-01	1.344335e+00	8.705728e-01
1.350174478815031e-03	8.100254e-01	1.280376e+00	8.101042e-01
1.368310639529316e-03	7.379799e-01	1.204172e+00	7.381641e-01
1.386446800243602e-03	6.544657e-01	1.115725e+00	6.547526e-01
1.396909969886459e-03	6.027640e-01	1.060980e+00	6.031062e-01
1.407373139529316e-03	5.490637e-01	1.003202e+00	5.494556e-01
1.417836309172172e-03	4.933647e-01	9.423904e-01	4.938007e-01
1.428299478815030e-03	4.356670e-01	8.785444e-01	4.361416e-01
1.438762648457886e-03	3.759707e-01	8.116644e-01	3.764782e-01
1.449225818100743e-03	3.142758e-01	7.417505e-01	3.148106e-01
1.459688987743600e-03	2.505822e-01	6.688026e-01	2.511387e-01
1.474337425243600e-03	1.605449e-01	5.586818e-01	1.610942e-01
1.479220237743600e-03	1.301925e-01	5.188401e-01	1.307215e-01
1.484103050243600e-03	9.971748e-02	4.762293e-01	1.002047e-01
1.488985862743600e-03	6.914864e-02	4.287683e-01	6.954449e-02
1.493868675243600e-03	3.851472e-02	3.733872e-01	3.870669e-02
1.496662677978488e-03	2.096748e-02	3.334556e-01	2.087234e-02
1.498814595268433e-03	7.448049e-03	2.924065e-01	6.873319e-03
1.500331851102654e-03	-2.085080e-03	2.513077e-01	-3.345759e-03
1.501901996388754e-03	-1.195031e-02	1.876351e-01	-1.448157e-02
1.503511598147287e-03	-2.206223e-02	9.089030e-02	-2.650079e-02
1.504934193978440e-03	-3.099749e-02	-2.996222e-02	-3.738444e-02
1.506325340539008e-03	-3.973283e-02	-1.801412e-01	-4.761816e-02
1.506941941208425e-03	-4.360367e-02	-2.568479e-01	-5.124268e-02
1.507257619584627e-03	-4.558517e-02	-2.988471e-01	-5.200741e-02
1.507476653951784e-03	-4.695993e-02	-3.280838e-01	-5.126406e-02
1.507711239761754e-03	-4.843219e-02	-3.583620e-01	-4.858184e-02
1.507952030780235e-03	-4.994330e-02	-3.874490e-01	-4.347920e-02
1.508173015829261e-03	-5.133001e-02	-4.113958e-01	-3.642128e-02
1.508434466208138e-03	-5.297051e-02	-4.358746e-01	-2.570281e-02
1.508671277055716e-03	-5.445629e-02	-4.545847e-01	-1.475633e-02
1.508875318919017e-03	-5.573637e-02	-4.679590e-01	-5.086187e-03
1.509095799187221e-03	-5.711948e-02	-4.799973e-01	4.863107e-03
1.509315409482657e-03	-5.849703e-02	-4.899163e-01	1.370100e-02
1.509645227704383e-03	-6.056567e-02	-5.021292e-01	2.488798e-02
1.509973598285862e-03	-6.262496e-02	-5.121300e-01	3.375034e-02
1.510363687730437e-03	-6.507096e-02	-5.219876e-01	4.168284e-02
1.510789777002590e-03	-6.774225e-02	-5.312777e-01	4.812848e-02
1.511270602472854e-03	-7.075611e-02	-5.406750e-01	5.362724e-02
1.511733584153223e-03	-7.365752e-02	-5.490983e-01	5.786854e-02
1.512201750217315e-03	-7.659078e-02	-5.572336e-01	6.154301e-02
1.513422126887790e-03	-8.423378e-02	-5.775611e-01	7.001058e-02
1.517862671347523e-03	-1.120492e-01	-6.456879e-01	9.849399e-02
1.522303215807256e-03	-1.397250e-01	-7.120841e-01	1.267328e-01
1.526743760266989e-03	-1.672611e-01	-7.767500e-01	1.547269e-01
1.531184304726722e-03	-1.946575e-01	-8.396853e-01	1.824764e-01
1.535624849186455e-03	-2.219143e-01	-9.008902e-01	2.099812e-01
1.540065393646188e-03	-2.490314e-01	-9.603647e-01	2.372414e-01
1.544505938105921e-03	-2.760088e-01	-1.018109e+00	2.642569e-01
1.555666652391635e-03	-3.434322e-01	-1.162269e+00	3.320454e-01
1.566827366677349e-03	-4.084047e-01	-1.300503e+00	3.974122e-01
1.577988080963063e-03	-4.709263e-01	-1.432811e+00	4.603572e-01
1.589148795248777e-03	-5.309969e-01	-1.559195e+00	5.208806e-01
1.600309509534491e-03	-5.886167e-01	-1.679652e+00	5.789822e-01
1.611470223820205e-03	-6.437855e-01	-1.794184e+00	6.346621e-01
1.622630938105919e-03	-6.965033e-01	-1.902790e+00	6.879203e-01
1.641464643463062e-03	-7.780890e-01	-2.071047e+00	7.705564e-01
1.660298348820204e-03	-8.469129e-01	-2.213024e+00	8.404910e-01
1.679132054177346e-03	-9.029751e-01	-2.328720e+00	8.977243e-01
1.697965759534489e-03	-9.462755e-01	-2.418136e+00	9.422561e-01
1.716799464891631e-03	-9.768141e-01	-2.481271e+00	9.740866e-01
1.735633170248774e-03	-9.945910e-01	-2.518126e+00	9.932157e-01
1.754466875605916e-03	-9.996062e-01	-2.528699e+00	9.996434e-01
1.772603036320202e-03	-9.885901e-01	-2.506924e+00	9.899874e-01
1.790739197034487e-03	-9.659322e-01	-2.461106e+00	9.686388e-01
1.808875357748772e-03	-9.316325e-01	-2.391245e+00	9.355979e-01
1.827011518463058e-03	-8.856911e-01	-2.297340e+00	8.908645e-01
1.845147679177343e-03	-8.281078e-01	-2.179393e+00	8.344387e-01
1.863283839891628e-03	-7.588828e-01	-2.037402e+00	7.663205e-01
1.881420000605914e-03	-6.780160e-01	-1.871368e+00	6.865098e-01
1.892580714891627e-03	-6.241065e-01	-1.760732e+00	6.331730e-01
1.903741429177342e-03	-5.678545e-01	-1.644303e+00	5.774669e-01
1.914902143463056e-03	-5.092601e-01	-1.522081e+00	5.193915e-01
1.926062857748770e-03	-4.483232e-01	-1.394065e+00	4.589468e-01
1.937223572034484e-03	-3.850439e-01	-1.260256e+00	3.961328e-01
1.948384286320198e-03	-3.194221e-01	-1.120654e+00	3.309496e-01
1.959545000605912e-03	-2.514579e-01	-9.752577e-01	2.633970e-01
1.974193438105912e-03	-1.614378e-01	-7.758125e-01	1.740716e-01
1.983959063105912e-03	-1.006176e-01	-6.336164e-01	1.140550e-01
1.988841875605911e-03	-7.005114e-02	-5.567710e-01	8.430234e-02
1.993724688105911e-03	-3.941873e-02	-4.717777e-01	5.538924e-02
1.997543349944447e-03	-1.543497e-02	-3.943584e-01	3.447811e-02
1.999531940489668e-03	-2.940900e-03	-3.440361e-01	2.575486e-02
2.000949356043874e-03	5.964945e-03	-2.972070e-01	2.225259e-02
2.002105731706328e-03	1.323032e-02	-2.465134e-01	2.248649e-02
2.003195595892869e-03	2.007717e-02	-1.848600e-01	2.581177e-02
2.003872686392990e-03	2.433041e-02	-1.367469e-01	2.949162e-02
2.004677919859188e-03	2.938800e-02	-6.497489e-02	3.513277e-02
2.006160212222392e-03	3.869609e-02	9.360583e-02	4.644137e-02
2.007142622968046e-03	4.486336e-02	2.133314e-01	5.383603e-02
2.007641469073208e-03	4.799432e-02	2.772202e-01	5.698784e-02
2.008036350077539e-03	5.047242e-02	3.245580e-01	5.855236e-02
2.008301975056561e-03	5.213920e-02	3.517746e-01	5.890028e-02
2.008471877022241e-03	5.320524e-02	3.655338e-01	5.878887e-02
2.008713068244002e-03	5.471848e-02	3.803053e-01	5.849732e-02
2.008942138310339e-03	5.615555e-02	3.906964e-01	5.838704e-02
2.009143909803026e-03	5.742128e-02	3.972070e-01	5.859455e-02
2.009387758285631e-03	5.895083e-02	4.029587e-01	5.924924e-02
2.009614407897795e-03	6.037237e-02	4.070954e-01	6.016499e-02
2.009853929712331e-03	6.187452e-02	4.106682e-01	6.136348e-02
2.010087752729059e-03	6.334079e-02	4.137217e-01	6.266673e-02
2.010356910832163e-03	6.502847e-02	4.169425e-01	6.425586e-02
2.010669333662778e-03	6.698720e-02	4.204795e-01	6.615611e-02
2.011562560374580e-03	7.258582e-02	4.300674e-01	7.169187e-02
2.013439067348985e-03	8.433984e-02	4.489574e-01	8.338825e-02
2.015576696728834e-03	9.771510e-02	4.690801e-01	9.671395e-02
2.019851955488533e-03	1.244103e-01	5.069280e-01	1.233357e-01
2.029617580488533e-03	1.850205e-01	5.862868e-01	1.838636e-01
2.044266017988532e-03	2.745595e-01	6.941597e-01	2.733513e-01
2.055426732274246e-03	3.420162e-01	7.707962e-01	3.407943e-01
2.066587446559960e-03	4.070283e-01	8.439609e-01	4.058000e-01
2.077748160845674e-03	4.695959e-01	9.136540e-01	4.683683e-01
2.088908875131389e-03	5.297190e-01	9.798753e-01	5.284994e-01
2.100069589417103e-03	5.873975e-01	1.042625e+00	5.861931e-01
2.111230303702817e-03	6.426315e-01	1.101903e+00	6.414495e-01
2.122391017988531e-03	6.954209e-01	1.157709e+00	6.942686e-01
2.141224723345673e-03	7.771436e-01	1.244218e+00	7.760528e-01
2.160058428702816e-03	8.461123e-01	1.317198e+00	8.450926e-01
2.178892134059958e-03	9.023272e-01	1.376651e+00	9.013880e-01
2.197725839417101e-03	9.457881e-01	1.422575e+00	9.449390e-01
2.216559544774243e-03	9.764951e-01	1.454972e+00	9.757456e-01
2.235393250131386e-03	9.944481e-01	1.473841e+00	9.938077e-01
2.254226955488528e-03	9.996473e-01	1.479182e+00	9.991254e-01
2.272363116202813e-03	9.888074e-01	1.468212e+00	9.884038e-01
2.290499276917099e-03	9.663178e-01	1.444843e+00	9.660302e-01
2.308635437631384e-03	9.321784e-01	1.409075e+00	9.320046e-01
2.326771598345669e-03	8.863893e-01	1.360910e+00	8.863271e-01
2.344907759059954e-03	8.289504e-01	1.300346e+00	8.289975e-01
2.363043919774240e-03	7.598617e-01	1.227384e+00	7.600160e-01
2.381180080488525e-03	6.791233e-01	1.142024e+00	6.793824e-01
2.392340794774239e-03	6.252834e-01	1.085196e+00	6.256032e-01
2.403501509059953e-03	5.690946e-01	1.024907e+00	5.694690e-01
2.414662223345667e-03	5.105568e-01	9.611575e-01	5.109797e-01
2.425822937631382e-03	4.496702e-01	8.939475e-01	4.501355e-01
2.436983651917096e-03	3.864346e-01	8.232771e-01	3.869362e-01
2.448144366202810e-03	3.208501e-01	7.491460e-01	3.213820e-01
2.459305080488524e-03	2.529166e-01	6.715545e-01	2.534727e-01
2.473953517988523e-03	1.629253e-01	5.617273e-01	1.634756e-01
2.478836330488523e-03	1.325837e-01	5.220566e-01	1.331149e-01
2.483719142988523e-03	1.021173e-01	4.797155e-01	1.026090e-01
2.488601955488523e-03	7.155482e-02	4.327705e-01	7.196114e-02
2.493484767988523e-03	4.092498e-02	3.782789e-01	4.114211e-02
2.496423687436673e-03	2.246874e-02	3.373270e-01	2.240868e-02
2.498618668242157e-03	8.679055e-03	2.968040e-01	8.166352e-03
2.500171887842221e-03	-1.080003e-03	2.564316e-01	-2.246448e-03
2.501720678329553e-03	-1.081113e-02	1.964726e-01	-1.316231e-02
2.503326978254477e-03	-2.090250e-02	1.044296e-01	-2.509277e-02
2.504716920774287e-03	-2.963295e-02	-8.593567e-03	-3.573732e-02
2.506092941562936e-03	-3.827373e-02	-1.517008e-01	-4.612795e-02
2.506700905250232e-03	-4.209059e-02	-2.252794e-01	-5.020040e-02
2.507053827241452e-03	-4.430600e-02	-2.716184e-01	-5.185309e-02
2.507275808864127e-03	-4.569933e-02	-3.014387e-01	-5.210864e-02
2.507488135704732e-03	-4.703199e-02	-3.297575e-01	-5.120425e-02
2.507718113480221e-03	-4.847533e-02	-3.593912e-01	-4.848516e-02
2.507949070111487e-03	-4.992472e-02	-3.872937e-01	-4.357622e-02
2.508158391805211e-03	-5.123824e-02	-4.101403e-01	-3.697813e-02
2.508392504209991e-03	-5.270723e-02	-4.323990e-01	-2.752278e-02
2.508635356818798e-03	-5.423093e-02	-4.520420e-01	-1.639117e-02
2.508840625255623e-03	-5.551873e-02	-4.659099e-01	-6.654424e-03
2.509057424113508e-03	-5.687876e-02	-4.781097e-01	3.247705e-03
2.509272214962899e-03	-5.822609e-02	-4.881232e-01	1.208756e-02
2.509589612456716e-03	-6.021686e-02	-5.002649e-01	2.320343e-02
2.509915923216222e-03	-6.226328e-02	-5.105266e-01	3.238648e-02
2.510289184066315e-03	-6.460383e-02	-5.202314e-01	4.035417e-02
2.510720397596537e-03	-6.730732e-02	-5.298398e-01	4.720117e-02
2.511188312860309e-03	-7.024036e-02	-5.391225e-01	5.278130e-02
2.511678529621711e-03	-7.331254e-02	-5.481195e-01	5.740246e-02
2.512123243723029e-03	-7.609895e-02	-5.558905e-01	6.095928e-02
2.513305198389339e-03	-8.350168e-02	-5.756490e-01	6.923153e-02
2.517680244698446e-03	-1.109078e-01	-6.429182e-01	9.731951e-02
2.522055291007553e-03	-1.381800e-01	-7.084743e-01	1.251652e-01
2.526430337316660e-03	-1.653183e-01	-7.723173e-01	1.527686e-01
2.530805383625767e-03	-1.923226e-01	-8.344473e-01	1.801297e-01
2.535180429934874e-03	-2.191930e-01	-8.948641e-01	2.072485e-01
2.539555476243982e-03	-2.459294e-01	-9.535679e-01	2.341250e-01
2.543930522553089e-03	-2.725320e-01	-1.010559e+00	2.607593e-01
2.555091236838803e-03	-3.400349e-01	-1.154984e+00	3.286273e-01
2.566251951124517e-03	-4.051022e-01	-1.293499e+00	3.940885e-01
2.577412665410231e-03	-4.677339e-01	-1.426103e+00	4.571429e-01
2.588573379695945e-03	-5.279300e-01	-1.552796e+00	5.177904e-01
2.599734093981659e-03	-5.856904e-01	-1.673579e+00	5.760312e-01
2.610894808267373e-03	-6.410153e-01	-1.788450e+00	6.318651e-01
2.622055522553087e-03	-6.939046e-01	-1.897411e+00	6.852922e-01
2.640889227910229e-03	-7.758185e-01	-2.066357e+00	7.682533e-01
2.659722933267372e-03	-8.449896e-01	-2.209057e+00	8.385323e-01
2.678556638624514e-03	-9.014177e-01	-2.325512e+00	8.961293e-01
2.697390343981657e-03	-9.451029e-01	-2.415721e+00	9.410442e-01
2.716224049338799e-03	-9.760452e-01	-2.479685e+00	9.732770e-01
2.735057754695942e-03	-9.942446e-01	-2.517404e+00	9.928277e-01
2.753891460053084e-03	-9.997011e-01	-2.528877e+00	9.996964e-01
2.772027620767370e-03	-9.891077e-01	-2.507964e+00	9.904632e-01
2.790163781481655e-03	-9.668534e-01	-2.462972e+00	9.695189e-01
2.808299942195940e-03	-9.329383e-01	-2.393902e+00	9.368636e-01
2.826436102910225e-03	-8.873623e-01	-2.300754e+00	8.924973e-01
2.844572263624511e-03	-8.301254e-01	-2.183527e+00	8.364198e-01
2.862708424338796e-03	-7.612277e-01	-2.042221e+00	7.686314e-01
2.880844585053082e-03	-6.806691e-01	-1.876837e+00	6.891319e-01
2.892005299338796e-03	-6.269267e-01	-1.766549e+00	6.359645e-01
2.903166013624509e-03	-5.708264e-01	-1.650453e+00	5.804120e-01
2.914326727910223e-03	-5.123682e-01	-1.528550e+00	5.224743e-01
2.925487442195938e-03	-4.515519e-01	-1.400838e+00	4.621513e-01
2.936648156481652e-03	-3.883778e-01	-1.267319e+00	3.994432e-01
2.947808870767366e-03	-3.228456e-01	-1.127993e+00	3.343499e-01
2.958969585053080e-03	-2.549555e-01	-9.828588e-01	2.668714e-01
2.973618022553080e-03	-1.650048e-01	-7.839011e-01	1.776047e-01
2.983383647553079e-03	-1.042141e-01	-6.423289e-01	1.175849e-01
