time	V(vin)	V(vo1)	V(vo2)
3.030196109713851e-03	9.429577e-02	4.653836e-01	9.365631e-02
3.044844547213851e-03	1.390265e-01	5.282262e-01	1.383400e-01
3.056005261499565e-03	1.727146e-01	5.710080e-01	1.720142e-01
3.067165975785279e-03	2.051728e-01	6.115418e-01	2.044630e-01
3.078326690070993e-03	2.364010e-01	6.498277e-01	2.356866e-01
3.089487404356707e-03	2.663992e-01	6.858656e-01	2.656849e-01
3.100648118642421e-03	2.951675e-01	7.196557e-01	2.944579e-01
3.111808832928135e-03	3.227059e-01	7.511978e-01	3.220055e-01
3.122969547213849e-03	3.490142e-01	7.804919e-01	3.483279e-01
3.142500797213849e-03	3.911556e-01	8.274985e-01	3.904993e-01
3.162032047213848e-03	4.263955e-01	8.667771e-01	4.257744e-01
3.181563297213848e-03	4.547340e-01	8.983278e-01	4.541532e-01
3.201094547213847e-03	4.761711e-01	9.221506e-01	4.756357e-01
3.220625797213847e-03	4.907068e-01	9.382455e-01	4.902220e-01
3.240157047213847e-03	4.983410e-01	9.466124e-01	4.979120e-01
3.259688297213846e-03	4.990739e-01	9.472515e-01	4.987057e-01
3.277824457928132e-03	4.916518e-01	9.394831e-01	4.913419e-01
3.295960618642417e-03	4.784989e-01	9.252087e-01	4.782456e-01
3.314096779356702e-03	4.596150e-01	9.044283e-01	4.594168e-01
3.332232940070987e-03	4.350002e-01	8.771419e-01	4.348555e-01
3.350369100785273e-03	4.046545e-01	8.433494e-01	4.045617e-01
3.368505261499558e-03	3.685779e-01	8.030509e-01	3.685355e-01
3.386641422213843e-03	3.267703e-01	7.562463e-01	3.267767e-01
3.397104591856701e-03	3.008940e-01	7.272938e-01	3.009270e-01
3.407567761499557e-03	2.740207e-01	6.963072e-01	2.740764e-01
3.418030931142414e-03	2.461503e-01	6.632866e-01	2.462248e-01
3.428494100785271e-03	2.172830e-01	6.282319e-01	2.173722e-01
3.438957270428128e-03	1.874187e-01	5.911431e-01	1.875186e-01
3.449420440070985e-03	1.565574e-01	5.520202e-01	1.566640e-01
3.459883609713842e-03	1.246991e-01	5.108633e-01	1.248084e-01
3.469649234713842e-03	9.477288e-02	4.685916e-01	9.486817e-02
3.479414859713841e-03	6.448997e-02	4.209914e-01	6.454264e-02
3.484297672213841e-03	4.925033e-02	3.936342e-01	4.925595e-02
3.489180484713841e-03	3.396434e-02	3.616456e-01	3.387768e-02
3.494063297213841e-03	1.864638e-02	3.222347e-01	1.837066e-02
3.497005655055616e-03	9.406457e-03	2.904946e-01	8.876865e-03
3.499546154141767e-03	1.425797e-03	2.518010e-01	4.527958e-04
3.501584363890791e-03	-4.977344e-03	2.054962e-01	-6.612727e-03
3.503786966353122e-03	-1.189598e-02	1.309475e-01	-1.465867e-02
3.505608675391256e-03	-1.761653e-02	4.111847e-02	-2.157189e-02
3.507730500606385e-03	-2.427654e-02	-9.770323e-02	-2.960779e-02
3.508863978772873e-03	-2.783262e-02	-1.869369e-01	-3.340221e-02
3.509558555512263e-03	-3.001104e-02	-2.478258e-01	-3.483983e-02
3.509948034731480e-03	-3.123233e-02	-2.829866e-01	-3.451939e-02
3.510355314771178e-03	-3.250923e-02	-3.188662e-01	-3.221366e-02
3.510768320728897e-03	-3.380387e-02	-3.528534e-01	-2.741640e-02
3.511054781026904e-03	-3.470170e-02	-3.739503e-01	-2.229365e-02
3.511331385362961e-03	-3.556853e-02	-3.914895e-01	-1.595168e-02
3.511645883085524e-03	-3.655398e-02	-4.083703e-01	-7.930619e-03
3.511909977527623e-03	-3.738138e-02	-4.201464e-01	-1.100166e-03
3.512188359047969e-03	-3.825344e-02	-4.303477e-01	5.712034e-03
3.512462932335502e-03	-3.911345e-02	-4.385536e-01	1.165478e-02
3.512857230195119e-03	-4.034826e-02	-4.480639e-01	1.880304e-02
3.513238719893228e-03	-4.154272e-02	-4.554683e-01	2.427398e-02
3.513716944915937e-03	-4.303972e-02	-4.629605e-01	2.940604e-02
3.514229583712761e-03	-4.464402e-02	-4.697089e-01	3.347661e-02
3.514763579875746e-03	-4.631466e-02	-4.758447e-01	3.664212e-02
3.515355864765341e-03	-4.816706e-02	-4.820434e-01	3.940461e-02
3.516047970038847e-03	-5.033080e-02	-4.888541e-01	4.212788e-02
3.517915100671309e-03	-5.616317e-02	-5.061553e-01	4.853512e-02
3.524602753698416e-03	-7.698437e-02	-5.629576e-01	7.000580e-02
3.539251191198416e-03	-1.220650e-01	-6.751006e-01	1.157440e-01
3.550411905484130e-03	-1.561233e-01	-7.535833e-01	1.500672e-01
3.561572619769844e-03	-1.890266e-01	-8.285586e-01	1.832353e-01
3.572733334055558e-03	-2.207749e-01	-9.000264e-01	2.152483e-01
3.583894048341272e-03	-2.513682e-01	-9.679868e-01	2.461062e-01
3.595054762626986e-03	-2.808066e-01	-1.032440e+00	2.758091e-01
3.606215476912700e-03	-3.090900e-01	-1.093385e+00	3.043568e-01
3.617376191198414e-03	-3.362185e-01	-1.150823e+00	3.317494e-01
3.635512351912700e-03	-3.769726e-01	-1.237385e+00	3.730143e-01
3.653648512626985e-03	-4.119260e-01	-1.311599e+00	4.085079e-01
3.671784673341270e-03	-4.410788e-01	-1.373466e+00	4.382302e-01
3.689920834055555e-03	-4.644308e-01	-1.422985e+00	4.621813e-01
3.708056994769841e-03	-4.819821e-01	-1.460157e+00	4.803612e-01
3.726193155484126e-03	-4.937327e-01	-1.484981e+00	4.927699e-01
3.744329316198411e-03	-4.996827e-01	-1.497458e+00	4.994073e-01
3.763163021555554e-03	-4.976368e-01	-1.493690e+00	4.980839e-01
3.781996726912696e-03	-4.891907e-01	-1.476345e+00	4.903372e-01
3.800830432269839e-03	-4.743443e-01	-1.445423e+00	4.761674e-01
3.819664137626981e-03	-4.530975e-01	-1.400924e+00	4.555742e-01
3.838497842984124e-03	-4.254505e-01	-1.342848e+00	4.285579e-01
3.857331548341266e-03	-3.914031e-01	-1.271195e+00	3.951182e-01
3.876165253698409e-03	-3.509554e-01	-1.185966e+00	3.552554e-01
3.887325967984123e-03	-3.247768e-01	-1.130804e+00	3.293825e-01
3.898486682269837e-03	-2.973568e-01	-1.072201e+00	3.022610e-01
3.909647396555551e-03	-2.686954e-01	-1.010155e+00	2.738907e-01
3.920808110841265e-03	-2.387925e-01	-9.446663e-01	2.442717e-01
3.931968825126979e-03	-2.076482e-01	-8.757355e-01	2.134041e-01
3.943129539412693e-03	-1.752625e-01	-8.033623e-01	1.812877e-01
3.954290253698407e-03	-1.416354e-01	-7.275467e-01	1.479226e-01
3.968938691198407e-03	-9.696369e-02	-6.215892e-01	1.037137e-01
3.978704316198406e-03	-6.670291e-02	-5.448231e-01	7.395212e-02
3.983587128698406e-03	-5.147121e-02	-5.032451e-01	5.913133e-02
3.988469941198406e-03	-3.619107e-02	-4.577664e-01	4.455318e-02
3.993352753698406e-03	-2.087687e-02	-4.053394e-01	3.063537e-02
3.997384152705108e-03	-8.217556e-03	-3.524132e-01	2.040831e-02
3.999818427135124e-03	-5.704279e-04	-3.107181e-01	1.588277e-02
4.001635606824518e-03	5.138320e-03	-2.680883e-01	1.460939e-02
4.003406830413264e-03	1.070206e-02	-2.105741e-01	1.603488e-02
4.005085694718865e-03	1.597446e-02	-1.362005e-01	1.991635e-02
4.006656511336893e-03	2.090595e-02	-4.454328e-02	2.520420e-02
4.008249465305323e-03	2.590486e-02	7.144981e-02	3.119312e-02
4.010059887297373e-03	3.158303e-02	2.216794e-01	3.774386e-02
4.010708608168038e-03	3.361671e-02	2.754619e-01	3.941461e-02
4.011310947132180e-03	3.550448e-02	3.190857e-01	3.999428e-02
4.011639925658925e-03	3.653532e-02	3.374050e-01	3.991942e-02
4.011935196583980e-03	3.746039e-02	3.490363e-01	3.977685e-02
4.012280043079246e-03	3.854062e-02	3.585348e-01	3.981850e-02
4.012642768167719e-03	3.967667e-02	3.654594e-01	4.017477e-02
4.012956477498484e-03	4.065903e-02	3.697276e-01	4.073014e-02
4.013221974168515e-03	4.149029e-02	3.724982e-01	4.134998e-02
4.013541068921769e-03	4.248922e-02	3.752764e-01	4.220305e-02
4.013879851030874e-03	4.354959e-02	3.778817e-01	4.317669e-02
4.014319109759689e-03	4.492415e-02	3.809727e-01	4.449384e-02
4.015491779556886e-03	4.859204e-02	3.885778e-01	4.810779e-02
4.020510314323399e-03	6.425685e-02	4.173281e-01	6.369440e-02
4.030275939323398e-03	9.454205e-02	4.657528e-01	9.390220e-02
4.044924376823398e-03	1.392674e-01	5.285472e-01	1.385808e-01
4.056085091109113e-03	1.729499e-01	5.713090e-01	1.722494e-01
4.067245805394826e-03	2.054014e-01	6.118240e-01	2.046917e-01
4.078406519680540e-03	2.366219e-01	6.500920e-01	2.359076e-01
4.089567233966254e-03	2.666114e-01	6.861131e-01	2.658971e-01
4.100727948251968e-03	2.953699e-01	7.198873e-01	2.946603e-01
4.111888662537682e-03	3.228973e-01	7.514147e-01	3.221971e-01
4.123049376823396e-03	3.491938e-01	7.806951e-01	3.485076e-01
4.142580626823396e-03	3.913113e-01	8.276731e-01	3.906551e-01
4.162111876823396e-03	4.265260e-01	8.669223e-01	4.259051e-01
4.181643126823395e-03	4.548380e-01	8.984426e-01	4.542574e-01
4.201174376823395e-03	4.762473e-01	9.222341e-01	4.757122e-01
4.220705626823394e-03	4.907538e-01	9.382966e-01	4.902693e-01
4.240236876823394e-03	4.983576e-01	9.466303e-01	4.979288e-01
4.259768126823394e-03	4.990586e-01	9.472351e-01	4.986907e-01
4.277904287537678e-03	4.916073e-01	9.394353e-01	4.912977e-01
4.296040448251964e-03	4.784266e-01	9.251304e-01	4.781736e-01
4.314176608966249e-03	4.595163e-01	9.043205e-01	4.593184e-01
4.332312769680535e-03	4.348766e-01	8.770055e-01	4.347322e-01
4.350448930394820e-03	4.045074e-01	8.431856e-01	4.044149e-01
4.368585091109106e-03	3.684087e-01	8.028605e-01	3.683665e-01
4.386721251823391e-03	3.265805e-01	7.560304e-01	3.265871e-01
4.397184421466247e-03	3.006937e-01	7.270657e-01	3.007269e-01
4.407647591109105e-03	2.738109e-01	6.960655e-01	2.738668e-01
4.418110760751962e-03	2.459320e-01	6.630298e-01	2.460066e-01
4.428573930394818e-03	2.170571e-01	6.279587e-01	2.171464e-01
4.439037100037675e-03	1.871862e-01	5.908521e-01	1.872861e-01
4.449500269680533e-03	1.563192e-01	5.517101e-01	1.564258e-01
4.459963439323389e-03	1.244562e-01	5.105327e-01	1.245655e-01
4.469729064323389e-03	9.452661e-02	4.682283e-01	9.462172e-02
4.479494689323389e-03	6.424126e-02	4.205690e-01	6.429337e-02
4.484377501823389e-03	4.900075e-02	3.931563e-01	4.900533e-02
4.489260314323389e-03	3.371412e-02	3.610630e-01	3.362527e-02
4.494143126823389e-03	1.839576e-02	3.214699e-01	1.811514e-02
4.497063353551873e-03	9.225223e-03	2.897584e-01	8.688566e-03
4.499597322155884e-03	1.265048e-03	2.508361e-01	2.792714e-04
4.501634213355688e-03	-5.133942e-03	2.041330e-01	-6.789800e-03
4.503832313246300e-03	-1.203840e-02	1.290300e-01	-1.482887e-02
4.505659152079349e-03	-1.777500e-02	3.826574e-02	-2.176527e-02
4.507764219527994e-03	-2.438234e-02	-1.000510e-01	-2.973844e-02
4.508854345676304e-03	-2.780240e-02	-1.860305e-01	-3.339333e-02
4.509539401591167e-03	-2.995097e-02	-2.461048e-01	-3.484233e-02
4.509926624578913e-03	-3.116520e-02	-2.810831e-01	-3.458997e-02
4.510327708595006e-03	-3.242269e-02	-3.165350e-01	-3.245902e-02
4.510736988275982e-03	-3.370566e-02	-3.504701e-01	-2.791152e-02
4.511020962815904e-03	-3.459571e-02	-3.716612e-01	-2.299442e-02
4.511292535241245e-03	-3.544679e-02	-3.892058e-01	-1.688863e-02
4.511607580913238e-03	-3.643397e-02	-4.065100e-01	-8.916433e-03
4.511870568720481e-03	-3.725792e-02	-4.185152e-01	-2.106361e-03
4.512167209189028e-03	-3.818719e-02	-4.296269e-01	5.215343e-03
4.512437144445208e-03	-3.903269e-02	-4.378449e-01	1.112590e-02
4.512839400061481e-03	-4.029243e-02	-4.476855e-01	1.851909e-02
4.513210286891205e-03	-4.145370e-02	-4.549853e-01	2.392952e-02
4.513682627333812e-03	-4.293231e-02	-4.624724e-01	2.909302e-02
4.514192515011407e-03	-4.452803e-02	-4.692554e-01	3.322419e-02
4.514727288408169e-03	-4.620114e-02	-4.754480e-01	3.645248e-02
4.515312818900641e-03	-4.803245e-02	-4.816080e-01	3.922226e-02
4.515995453557953e-03	-5.016665e-02	-4.883490e-01	4.193358e-02
4.517843657571009e-03	-5.594014e-02	-5.055113e-01	4.829955e-02
4.524264284714846e-03	-7.593355e-02	-5.602065e-01	6.893262e-02
4.538912722214845e-03	-1.210336e-01	-6.726367e-01	1.147020e-01
4.550073436500560e-03	-1.551129e-01	-7.512390e-01	1.490477e-01
4.561234150786273e-03	-1.880418e-01	-8.263309e-01	1.822425e-01
4.572394865071988e-03	-2.198203e-01	-8.979127e-01	2.142864e-01
4.583555579357701e-03	-2.504485e-01	-9.659841e-01	2.451793e-01
4.594716293643416e-03	-2.799263e-01	-1.030545e+00	2.749214e-01
4.605877007929129e-03	-3.082537e-01	-1.091596e+00	3.035126e-01
4.617037722214844e-03	-3.354307e-01	-1.149137e+00	3.309528e-01
4.635173882929128e-03	-3.762746e-01	-1.235898e+00	3.723065e-01
4.653310043643414e-03	-4.113235e-01	-1.310321e+00	4.078948e-01
4.671446204357699e-03	-4.405775e-01	-1.372407e+00	4.377178e-01
4.689582365071985e-03	-4.640365e-01	-1.422154e+00	4.617753e-01
4.707718525786270e-03	-4.817005e-01	-1.459564e+00	4.800675e-01
4.725854686500556e-03	-4.935696e-01	-1.484637e+00	4.925943e-01
4.743990847214841e-03	-4.996437e-01	-1.497372e+00	4.993556e-01
4.762824552571984e-03	-4.977277e-01	-1.493873e+00	4.981621e-01
4.781658257929125e-03	-4.894060e-01	-1.476788e+00	4.905401e-01
4.800491963286268e-03	-4.746786e-01	-1.446117e+00	4.764895e-01
4.819325668643411e-03	-4.535455e-01	-1.401860e+00	4.560104e-01
4.838159374000553e-03	-4.260067e-01	-1.344017e+00	4.291028e-01
4.856993079357695e-03	-3.920622e-01	-1.272587e+00	3.957667e-01
4.875826784714838e-03	-3.517120e-01	-1.187572e+00	3.560021e-01
4.886987499000552e-03	-3.255844e-01	-1.132521e+00	3.301810e-01
4.898148213286266e-03	-2.982109e-01	-1.074026e+00	3.031064e-01
4.909308927571980e-03	-2.695915e-01	-1.012088e+00	2.747785e-01
4.920469641857694e-03	-2.397261e-01	-9.467069e-01	2.451972e-01
4.931630356143408e-03	-2.086149e-01	-8.778818e-01	2.143625e-01
4.942791070429122e-03	-1.762578e-01	-8.056132e-01	1.822745e-01
4.953951784714836e-03	-1.426548e-01	-7.299010e-01	1.489330e-01
4.968600222214836e-03	-9.800661e-02	-6.241424e-01	1.047434e-01
4.978365847214836e-03	-6.775659e-02	-5.476067e-01	7.498297e-02
4.983248659714836e-03	-5.252878e-02	-5.062270e-01	6.015417e-02
4.988131472214836e-03	-3.725153e-02	-4.610965e-01	4.555000e-02
4.993014284714836e-03	-2.193923e-02	-4.092312e-01	3.156837e-02
4.997213172512817e-03	-8.754630e-03	-3.543719e-01	2.087621e-02
5.000000000000000e-03	-6.123234e-16	-3.099325e-01	1.503533e-02
