time	V(vin)	V(vo1)	V(vo2)
6.596319468815116e-05	8.068858e-01	1.273806e+00	8.046170e-01
7.712390897386546e-05	9.322591e-01	1.406394e+00	9.300015e-01
8.828462325957975e-05	1.052777e+00	1.533088e+00	1.050542e+00
9.944533754529405e-05	1.168438e+00	1.653890e+00	1.166240e+00
1.106060518310083e-04	1.279244e+00	1.768798e+00	1.277094e+00
1.217667661167226e-04	1.385194e+00	1.877813e+00	1.383104e+00
1.406004714738655e-04	1.549351e+00	2.046861e+00	1.547388e+00
1.594341768310084e-04	1.688040e+00	2.189673e+00	1.686224e+00
1.782678821881513e-04	1.801263e+00	2.306251e+00	1.799612e+00
1.971015875452941e-04	1.889020e+00	2.396594e+00	1.887551e+00
2.159352929024370e-04	1.951309e+00	2.460702e+00	1.950043e+00
2.347689982595799e-04	1.988132e+00	2.498576e+00	1.987087e+00
2.536027036167227e-04	1.999488e+00	2.510215e+00	1.998683e+00
2.717388643310085e-04	1.978725e+00	2.489460e+00	1.978160e+00
2.898750250452942e-04	1.934622e+00	2.444617e+00	1.934292e+00
3.080111857595799e-04	1.867178e+00	2.375685e+00	1.867080e+00
3.261473464738657e-04	1.776393e+00	2.282665e+00	1.776522e+00
3.442835071881514e-04	1.662267e+00	2.165555e+00	1.662620e+00
3.624196679024371e-04	1.524801e+00	2.024357e+00	1.525373e+00
3.805558286167228e-04	1.363994e+00	1.859070e+00	1.364781e+00
3.917165429024372e-04	1.256678e+00	1.748839e+00	1.257588e+00
4.028772571881515e-04	1.144630e+00	1.632779e+00	1.145654e+00
4.140379714738657e-04	1.027851e+00	1.510890e+00	1.028979e+00
4.251986857595800e-04	9.063399e-01	1.383171e+00	9.075623e-01
4.363594000452944e-04	7.800977e-01	1.249623e+00	7.814048e-01
4.475201143310087e-04	6.491240e-01	1.110246e+00	6.505062e-01
4.586808286167229e-04	5.134189e-01	9.650386e-01	5.148665e-01
4.733292661167229e-04	3.335879e-01	7.657693e-01	3.350773e-01
4.782120786167229e-04	2.729407e-01	6.960226e-01	2.744259e-01
4.830948911167229e-04	2.120366e-01	6.235875e-01	2.134974e-01
4.879777036167229e-04	1.509330e-01	5.466841e-01	1.523253e-01
4.928605161167229e-04	8.968731e-02	4.620158e-01	9.090491e-02
4.962440389190183e-04	4.719442e-02	3.938773e-01	4.808699e-02
4.981782541517715e-04	2.289223e-02	3.454745e-01	2.331794e-02
4.995228372997015e-04	5.996194e-03	3.012726e-01	5.713756e-03
5.006074621115324e-04	-7.633576e-03	2.505549e-01	-9.079595e-03
5.018589504733585e-04	-2.335973e-02	1.634244e-01	-2.713177e-02
5.030310973738846e-04	-3.808759e-02	4.333242e-02	-4.490298e-02
5.041285938055113e-04	-5.187562e-02	-1.074621e-01	-6.187776e-02
5.046921645623879e-04	-5.895494e-02	-2.012489e-01	-7.031827e-02
5.050440931182026e-04	-6.337533e-02	-2.665823e-01	-7.505853e-02
5.052299131559586e-04	-6.570920e-02	-3.027389e-01	-7.703337e-02
5.053591393829062e-04	-6.733221e-02	-3.283366e-01	-7.780983e-02
5.055005825141907e-04	-6.910860e-02	-3.563123e-01	-7.770570e-02
5.056489098325315e-04	-7.097139e-02	-3.849790e-01	-7.596231e-02
5.058511474336683e-04	-7.351112e-02	-4.222286e-01	-7.055920e-02
5.060150835049832e-04	-7.556978e-02	-4.500501e-01	-6.324584e-02
5.061883548319355e-04	-7.774556e-02	-4.761617e-01	-5.240970e-02
5.063756766280671e-04	-8.009769e-02	-5.003604e-01	-3.821369e-02
5.066082683861917e-04	-8.301809e-02	-5.255296e-01	-1.901527e-02
5.067901435403850e-04	-8.530158e-02	-5.418215e-01	-4.090813e-03
5.069887653627965e-04	-8.779520e-02	-5.565769e-01	1.105380e-02
5.071850024470247e-04	-9.025874e-02	-5.688534e-01	2.412042e-02
5.074626634453468e-04	-9.374423e-02	-5.835694e-01	3.949081e-02
5.077407203682884e-04	-9.723441e-02	-5.962173e-01	5.167442e-02
5.081059266939444e-04	-1.018180e-01	-6.107113e-01	6.380509e-02
5.084967340632875e-04	-1.067224e-01	-6.247582e-01	7.372227e-02
5.088585936770039e-04	-1.112629e-01	-6.368828e-01	8.093464e-02
5.092706294314136e-04	-1.164323e-01	-6.500976e-01	8.781958e-02
5.101315514990054e-04	-1.272309e-01	-6.766775e-01	1.001803e-01
5.122054547226355e-04	-1.532360e-01	-7.375800e-01	1.270453e-01
5.142793579462656e-04	-1.792052e-01	-7.975117e-01	1.537274e-01
5.163532611698957e-04	-2.051382e-01	-8.564726e-01	1.802265e-01
5.184271643935259e-04	-2.310353e-01	-9.144626e-01	2.065428e-01
5.205010676171561e-04	-2.568963e-01	-9.714817e-01	2.326761e-01
5.225749708407862e-04	-2.827212e-01	-1.027530e+00	2.586266e-01
5.246488740644163e-04	-3.085101e-01	-1.082608e+00	2.843941e-01
5.392973115644163e-04	-4.888221e-01	-1.465235e+00	4.656554e-01
5.497604812072734e-04	-6.164470e-01	-1.730396e+00	5.938302e-01
5.602236508501306e-04	-7.401232e-01	-1.986584e+00	7.181189e-01
5.706868204929877e-04	-8.598507e-01	-2.233797e+00	8.385216e-01
5.811499901358449e-04	-9.756295e-01	-2.472037e+00	9.550383e-01
5.916131597787020e-04	-1.087460e+00	-2.701302e+00	1.067669e+00
6.020763294215593e-04	-1.195341e+00	-2.921594e+00	1.176414e+00
6.125394990644164e-04	-1.299273e+00	-3.132911e+00	1.281273e+00
6.299781151358450e-04	-1.461039e+00	-3.462052e+00	1.444814e+00
6.474167312072736e-04	-1.601806e+00	-3.748512e+00	1.587481e+00
6.648553472787021e-04	-1.721574e+00	-3.992291e+00	1.709275e+00
6.822939633501307e-04	-1.820343e+00	-4.193389e+00	1.810195e+00
6.997325794215593e-04	-1.898113e+00	-4.351806e+00	1.890241e+00
7.171711954929880e-04	-1.954884e+00	-4.467542e+00	1.949414e+00
7.346098115644165e-04	-1.990656e+00	-4.540597e+00	1.987713e+00
7.541410615644165e-04	-1.996824e+00	-4.554361e+00	1.996777e+00
7.736723115644165e-04	-1.975021e+00	-4.511358e+00	1.977781e+00
7.932035615644165e-04	-1.925248e+00	-4.411591e+00	1.930723e+00
8.127348115644165e-04	-1.847505e+00	-4.255058e+00	1.855606e+00
8.322660615644166e-04	-1.741793e+00	-4.041760e+00	1.752428e+00
8.517973115644166e-04	-1.608110e+00	-3.771697e+00	1.621189e+00
8.713285615644166e-04	-1.446458e+00	-3.444868e+00	1.461890e+00
8.824892758501309e-04	-1.344702e+00	-3.239025e+00	1.361337e+00
8.936499901358452e-04	-1.237727e+00	-3.021859e+00	1.255489e+00
9.048107044215595e-04	-1.125533e+00	-2.793371e+00	1.144346e+00
9.159714187072738e-04	-1.008119e+00	-2.553559e+00	1.027908e+00
9.271321329929880e-04	-8.854856e-01	-2.302424e+00	9.061753e-01
9.382928472787024e-04	-7.576330e-01	-2.039967e+00	7.791474e-01
9.494535615644167e-04	-6.245610e-01	-1.766186e+00	6.468246e-01
9.543363740644167e-04	-5.658449e-01	-1.645180e+00	5.883793e-01
9.592191865644166e-04	-5.067364e-01	-1.522272e+00	5.295727e-01
9.641019990644166e-04	-4.472356e-01	-1.397463e+00	4.704048e-01
9.689848115644166e-04	-3.873423e-01	-1.270754e+00	4.108756e-01
9.738676240644166e-04	-3.270567e-01	-1.142143e+00	3.509851e-01
9.787504365644166e-04	-2.663787e-01	-1.011631e+00	2.907333e-01
9.836332490644165e-04	-2.053083e-01	-8.792183e-01	2.301201e-01
9.885160615644164e-04	-1.441862e-01	-7.414582e-01	1.698632e-01
9.933988740644163e-04	-8.292841e-02	-5.936023e-01	1.106122e-01
9.982816865644162e-04	-2.159254e-02	-4.288451e-01	5.430573e-02
9.997531096573727e-04	-3.102514e-03	-3.671059e-01	4.094481e-02
1.001123433213997e-03	1.411736e-02	-2.934309e-01	3.377945e-02
1.001675497109436e-03	2.105453e-02	-2.556860e-01	3.363403e-02
1.002233364290179e-03	2.806436e-02	-2.093338e-01	3.635252e-02
1.002485708737172e-03	3.123507e-02	-1.852053e-01	3.852926e-02
1.002770088178966e-03	3.480820e-02	-1.547819e-01	4.170015e-02
1.003032962838217e-03	3.811103e-02	-1.238591e-01	4.505811e-02
1.003416442084823e-03	4.292898e-02	-7.408808e-02	5.049036e-02
1.003803798162628e-03	4.779539e-02	-1.811445e-02	5.634291e-02
1.004366624630387e-03	5.486574e-02	7.347178e-02	6.513979e-02
1.005082551288434e-03	6.385837e-02	2.017305e-01	7.632860e-02
1.005418714942119e-03	6.808043e-02	2.657777e-01	8.131050e-02
1.005647926788597e-03	7.095905e-02	3.095733e-01	8.415845e-02
1.005901022157835e-03	7.413744e-02	3.548141e-01	8.635549e-02
1.006071513474299e-03	7.627838e-02	3.818929e-01	8.711185e-02
1.006171458135117e-03	7.753339e-02	3.954108e-01	8.717237e-02
1.006278886325158e-03	7.888234e-02	4.075584e-01	8.698670e-02
1.006402894522073e-03	8.043944e-02	4.189902e-01	8.668239e-02
1.006555777868303e-03	8.235904e-02	4.301232e-01	8.639472e-02
1.006675712799862e-03	8.386488e-02	4.369229e-01	8.637756e-02
1.006791690044721e-03	8.532099e-02	4.420381e-01	8.665292e-02
1.006936793708944e-03	8.714272e-02	4.472057e-01	8.737421e-02
1.007079167778691e-03	8.893012e-02	4.514028e-01	8.842593e-02
1.007252575022106e-03	9.110700e-02	4.557521e-01	9.005503e-02
1.007439493933366e-03	9.345340e-02	4.599197e-01	9.207062e-02
1.007650631217906e-03	9.610365e-02	4.642559e-01	9.453332e-02
1.007888672318501e-03	9.909140e-02	4.688993e-01	9.742188e-02
1.008191491896827e-03	1.028919e-01	4.746153e-01	1.011644e-01
1.009140138468666e-03	1.147952e-01	4.918625e-01	1.129932e-01
1.011791891105965e-03	1.480457e-01	5.369256e-01	1.461280e-01
1.015191864453629e-03	1.906168e-01	5.911500e-01	1.885997e-01
1.019591330853320e-03	2.455707e-01	6.580165e-01	2.434689e-01
1.029356955853320e-03	3.668220e-01	7.981467e-01	3.646256e-01
1.044005393353319e-03	5.459691e-01	9.957221e-01	5.437140e-01
1.055166107639033e-03	6.809543e-01	1.139929e+00	6.786863e-01
1.066326821924747e-03	8.110644e-01	1.278233e+00	8.087957e-01
1.077487536210461e-03	9.362992e-01	1.410635e+00	9.340422e-01
1.088648250496175e-03	1.056659e+00	1.537134e+00	1.054426e+00
1.099808964781890e-03	1.172143e+00	1.657731e+00	1.169946e+00
1.110969679067604e-03	1.282752e+00	1.772425e+00	1.280604e+00
1.122130393353318e-03	1.388486e+00	1.881216e+00	1.386399e+00
1.140964098710460e-03	1.552229e+00	2.049829e+00	1.550269e+00
1.159797804067603e-03	1.690481e+00	2.192185e+00	1.688667e+00
1.178631509424745e-03	1.803242e+00	2.308284e+00	1.801594e+00
1.197465214781888e-03	1.890512e+00	2.398126e+00	1.889048e+00
1.216298920139030e-03	1.952292e+00	2.461710e+00	1.951030e+00
1.235132625496172e-03	1.988581e+00	2.499038e+00	1.987541e+00
1.253966330853315e-03	1.999379e+00	2.510108e+00	1.998579e+00
1.272102491567600e-03	1.978082e+00	2.488809e+00	1.977522e+00
1.290238652281885e-03	1.933468e+00	2.443444e+00	1.933144e+00
1.308374812996171e-03	1.865538e+00	2.374012e+00	1.865445e+00
1.326510973710456e-03	1.774291e+00	2.280513e+00	1.774425e+00
1.344647134424742e-03	1.659727e+00	2.162948e+00	1.660084e+00
1.362783295139027e-03	1.521846e+00	2.021316e+00	1.522422e+00
1.380919455853312e-03	1.360649e+00	1.855618e+00	1.361440e+00
1.392080170139026e-03	1.253120e+00	1.745167e+00	1.254035e+00
1.403240884424740e-03	1.140880e+00	1.628896e+00	1.141908e+00
1.414401598710454e-03	1.023928e+00	1.506805e+00	1.025060e+00
1.425562312996168e-03	9.022643e-01	1.378893e+00	9.034898e-01
1.436723027281882e-03	7.758885e-01	1.245160e+00	7.771983e-01
1.447883741567596e-03	6.448008e-01	1.105607e+00	6.461852e-01
1.459044455853310e-03	5.090012e-01	9.602326e-01	5.104505e-01
1.473692893353310e-03	3.290816e-01	7.606478e-01	3.305711e-01
1.478575705853310e-03	2.684133e-01	6.907346e-01	2.698975e-01
1.483458518353310e-03	2.074924e-01	6.180477e-01	2.089500e-01
1.488341330853310e-03	1.463762e-01	5.406771e-01	1.477600e-01
1.493224143353310e-03	8.512221e-02	4.552483e-01	8.631831e-02
1.496408013606183e-03	4.513440e-02	3.901810e-01	4.599964e-02
1.498302822056416e-03	2.132696e-02	3.418800e-01	2.170673e-02
1.499601721206870e-03	5.004914e-03	2.982151e-01	4.662692e-03
1.500687618987062e-03	-8.640848e-03	2.461808e-01	-1.019778e-02
1.501922990598662e-03	-2.416443e-02	1.591495e-01	-2.806167e-02
1.502989338747300e-03	-3.756293e-02	4.918735e-02	-4.424732e-02
1.504126363277742e-03	-5.184760e-02	-1.071911e-01	-6.184220e-02
1.504693398093099e-03	-5.897043e-02	-2.013501e-01	-7.033278e-02
1.505049003195509e-03	-6.343700e-02	-2.673894e-01	-7.511237e-02
1.505236112410874e-03	-6.578706e-02	-3.038140e-01	-7.708499e-02
1.505365018502835e-03	-6.740604e-02	-3.293480e-01	-7.780808e-02
1.505521964215663e-03	-6.937712e-02	-3.603612e-01	-7.758266e-02
1.505664656018412e-03	-7.116914e-02	-3.877897e-01	-7.565499e-02
1.505889298960298e-03	-7.399023e-02	-4.286274e-01	-6.895425e-02
1.506065207570673e-03	-7.619920e-02	-4.577597e-01	-6.040089e-02
1.506246320340655e-03	-7.847343e-02	-4.840113e-01	-4.831836e-02
1.506436305266853e-03	-8.085895e-02	-5.075042e-01	-3.342276e-02
1.506640435588589e-03	-8.342197e-02	-5.286686e-01	-1.644452e-02
1.506824820443955e-03	-8.573694e-02	-5.446201e-01	-1.414524e-03
1.507009814789701e-03	-8.805946e-02	-5.580068e-01	1.247069e-02
1.507223210716652e-03	-9.073839e-02	-5.709991e-01	2.635477e-02
1.507512333477804e-03	-9.436771e-02	-5.859833e-01	4.192066e-02
1.507774061963108e-03	-9.765290e-02	-5.976484e-01	5.298683e-02
1.508154107124200e-03	-1.024227e-01	-6.124915e-01	6.513359e-02
1.508553915942477e-03	-1.074399e-01	-6.267157e-01	7.495628e-02
1.508911784230319e-03	-1.119303e-01	-6.386192e-01	8.189102e-02
1.509327985720866e-03	-1.171518e-01	-6.519047e-01	8.870851e-02
1.510201673732993e-03	-1.281102e-01	-6.788039e-01	1.011292e-01
1.512375521729805e-03	-1.553681e-01	-7.424814e-01	1.292367e-01
1.514549369726618e-03	-1.825855e-01	-8.051424e-01	1.571600e-01
1.516723217723430e-03	-2.097622e-01	-8.667868e-01	1.848990e-01
1.518897065720243e-03	-2.368984e-01	-9.274147e-01	2.124537e-01
1.521070913717055e-03	-2.639940e-01	-9.870259e-01	2.398242e-01
1.523244761713867e-03	-2.910490e-01	-1.045621e+00	2.670103e-01
1.525418609710680e-03	-3.180635e-01	-1.103199e+00	2.940122e-01
1.540067047210679e-03	-4.981958e-01	-1.484881e+00	4.750719e-01
1.551227761496393e-03	-6.342232e-01	-1.767193e+00	6.116885e-01
1.562388475782108e-03	-7.655867e-01	-2.039039e+00	7.437142e-01
1.573549190067822e-03	-8.922862e-01	-2.300418e+00	8.711491e-01
1.584709904353536e-03	-1.014322e+00	-2.551331e+00	9.939931e-01
1.595870618639250e-03	-1.131693e+00	-2.791778e+00	1.112246e+00
1.607031332924964e-03	-1.244401e+00	-3.021759e+00	1.225909e+00
1.618192047210678e-03	-1.352445e+00	-3.241273e+00	1.334980e+00
1.636328207924963e-03	-1.514593e+00	-3.571057e+00	1.499048e+00
1.654464368639248e-03	-1.653483e+00	-3.853623e+00	1.639982e+00
1.672600529353534e-03	-1.769116e+00	-4.088971e+00	1.757781e+00
1.690736690067819e-03	-1.861491e+00	-4.277100e+00	1.852446e+00
1.708872850782104e-03	-1.930608e+00	-4.418012e+00	1.923977e+00
1.727009011496390e-03	-1.976468e+00	-4.511705e+00	1.972373e+00
1.745145172210675e-03	-1.999070e+00	-4.558181e+00	1.997635e+00
1.763978877567817e-03	-1.989634e+00	-4.540371e+00	1.990993e+00
1.782812582924960e-03	-1.954651e+00	-4.470661e+00	1.958704e+00
1.801646288282102e-03	-1.894118e+00	-4.349052e+00	1.900767e+00
1.820479993639245e-03	-1.808037e+00	-4.175543e+00	1.817184e+00
1.839313698996387e-03	-1.696407e+00	-3.950134e+00	1.707953e+00
1.858147404353530e-03	-1.559228e+00	-3.672825e+00	1.573075e+00
1.876981109710672e-03	-1.396501e+00	-3.343617e+00	1.412550e+00
1.888141823996386e-03	-1.291297e+00	-3.130725e+00	1.308509e+00
1.899302538282100e-03	-1.181171e+00	-2.906981e+00	1.199471e+00
1.910463252567814e-03	-1.066122e+00	-2.672385e+00	1.085436e+00
1.921623966853528e-03	-9.461503e-01	-2.426937e+00	9.664043e-01
1.932784681139243e-03	-8.212566e-01	-2.170637e+00	8.423760e-01
1.943945395424957e-03	-6.914403e-01	-1.903485e+00	7.133509e-01
1.955106109710671e-03	-5.567016e-01	-1.625482e+00	5.793292e-01
1.959291377567813e-03	-5.059108e-01	-1.520331e+00	5.287641e-01
1.963476645424956e-03	-4.548590e-01	-1.413678e+00	4.779717e-01
1.967661913282099e-03	-4.035462e-01	-1.305523e+00	4.269520e-01
1.971847181139242e-03	-3.519723e-01	-1.195865e+00	3.757050e-01
1.976032448996384e-03	-3.001373e-01	-1.084706e+00	3.242307e-01
1.980217716853527e-03	-2.480413e-01	-9.720438e-01	2.725290e-01
1.984402984710670e-03	-1.956843e-01	-8.578796e-01	2.206001e-01
1.989285797210670e-03	-1.345370e-01	-7.191048e-01	1.604089e-01
1.994168609710670e-03	-7.326302e-02	-5.706086e-01	1.012686e-01
1.997961245655034e-03	-2.561904e-02	-4.422209e-01	5.767523e-02
1.999527081660717e-03	-5.942858e-03	-3.779790e-01	4.279417e-02
2.000901882320366e-03	1.133333e-02	-3.075965e-01	3.419685e-02
2.001496973256780e-03	1.881124e-02	-2.689744e-01	3.333752e-02
2.002124892676424e-03	2.670140e-02	-2.189877e-01	3.570112e-02
2.002449756704920e-03	3.078333e-02	-1.885898e-01	3.827493e-02
2.002817184882957e-03	3.539994e-02	-1.489538e-01	4.236462e-02
2.003220172114812e-03	4.046312e-02	-9.997460e-02	4.768296e-02
2.003638254296737e-03	4.571567e-02	-4.285085e-02	5.381083e-02
2.004087090566932e-03	5.135425e-02	2.602786e-02	6.075066e-02
2.004658770637861e-03	5.853548e-02	1.239495e-01	6.971283e-02
2.005311043307154e-03	6.672815e-02	2.449141e-01	7.965514e-02
2.005622372621829e-03	7.063812e-02	3.043547e-01	8.385577e-02
2.005834714896474e-03	7.330476e-02	3.429292e-01	8.590203e-02
2.006068801746887e-03	7.624433e-02	3.808434e-01	8.710054e-02
2.006178749479820e-03	7.762495e-02	3.959808e-01	8.721590e-02
2.006282835274748e-03	7.893194e-02	4.077374e-01	8.703199e-02
2.006408524830109e-03	8.051014e-02	4.192833e-01	8.671465e-02
2.006556766120531e-03	8.237145e-02	4.300426e-01	8.643646e-02
2.006684457347622e-03	8.397467e-02	4.372200e-01	8.643131e-02
2.006809725603559e-03	8.554742e-02	4.426783e-01	8.675046e-02
2.006954051529587e-03	8.735938e-02	4.477220e-01	8.750334e-02
2.007101673746220e-03	8.921266e-02	4.519708e-01	8.863829e-02
2.007298102596836e-03	9.167852e-02	4.567944e-01	9.053329e-02
2.007476393772948e-03	9.391659e-02	4.607014e-01	9.248962e-02
2.007701748831904e-03	9.674526e-02	4.652689e-01	9.514720e-02
2.007935927134720e-03	9.968448e-02	4.698026e-01	9.800234e-02
2.008270914053271e-03	1.038886e-01	4.760921e-01	1.021516e-01
2.009300629331247e-03	1.168086e-01	4.947092e-01	1.149976e-01
2.012160544944430e-03	1.526653e-01	5.429440e-01	1.507345e-01
2.015963546040453e-03	2.002676e-01	6.031372e-01	1.982346e-01
2.020074826546574e-03	2.515993e-01	6.652576e-01	2.494942e-01
2.029840451546574e-03	3.727930e-01	8.048711e-01	3.705937e-01
2.044488889046573e-03	5.518116e-01	1.002055e+00	5.495554e-01
2.055649603332287e-03	6.866632e-01	1.146040e+00	6.843948e-01
2.066810317618001e-03	8.166138e-01	1.284110e+00	8.143455e-01
2.077971031903715e-03	9.416636e-01	1.416265e+00	9.394074e-01
2.089131746189430e-03	1.061812e+00	1.542504e+00	1.059581e+00
2.100292460475144e-03	1.177060e+00	1.662828e+00	1.174865e+00
2.111453174760858e-03	1.287407e+00	1.777236e+00	1.285261e+00
2.122613889046572e-03	1.392853e+00	1.885729e+00	1.390768e+00
2.142145139046571e-03	1.561842e+00	2.059712e+00	1.559892e+00
2.161676389046571e-03	1.703250e+00	2.205300e+00	1.701453e+00
2.181207639046571e-03	1.817076e+00	2.322491e+00	1.815453e+00
2.200738889046570e-03	1.903320e+00	2.411287e+00	1.901890e+00
2.220270139046570e-03	1.961983e+00	2.471687e+00	1.960766e+00
2.239801389046569e-03	1.993063e+00	2.503692e+00	1.992079e+00
2.259332639046569e-03	1.996562e+00	2.507300e+00	1.995830e+00
2.277468799760854e-03	1.967395e+00	2.477979e+00	1.966904e+00
2.295604960475140e-03	1.915278e+00	2.424931e+00	1.915023e+00
2.313741121189425e-03	1.840213e+00	2.348156e+00	1.840189e+00
2.331877281903710e-03	1.742198e+00	2.247655e+00	1.742400e+00
2.350013442617995e-03	1.621235e+00	2.123426e+00	1.621658e+00
2.368149603332281e-03	1.477322e+00	1.975472e+00	1.477961e+00
2.386285764046566e-03	1.310461e+00	1.803790e+00	1.311310e+00
2.396748933689423e-03	1.207142e+00	1.697488e+00	1.208104e+00
2.407212103332280e-03	1.099818e+00	1.586146e+00	1.100884e+00
2.417675272975137e-03	9.884890e-01	1.469764e+00	9.896496e-01
2.428138442617994e-03	8.731550e-01	1.348341e+00	8.744017e-01
2.438601612260851e-03	7.538161e-01	1.221878e+00	7.551398e-01
2.449064781903708e-03	6.304721e-01	1.090376e+00	6.318641e-01
2.459527951546565e-03	5.031232e-01	9.538326e-01	5.045745e-01
2.474176389046564e-03	3.230871e-01	7.538214e-01	3.245767e-01
2.479059201546564e-03	2.623912e-01	6.836801e-01	2.638740e-01
2.483942014046564e-03	2.014484e-01	6.106434e-01	2.029016e-01
2.488824826546564e-03	1.403160e-01	5.326073e-01	1.416875e-01
2.493707639046564e-03	7.905154e-02	4.460748e-01	8.021555e-02
2.496636969631343e-03	4.225794e-02	3.849106e-01	4.308195e-02
2.498478970973188e-03	1.911352e-02	3.366470e-01	1.942286e-02
2.499718870978045e-03	3.532770e-03	2.935380e-01	3.096558e-03
2.500807016854391e-03	-1.014123e-02	2.394258e-01	-1.187187e-02
2.502020712641570e-03	-2.539234e-02	1.512136e-01	-2.950893e-02
2.503038136394871e-03	-3.817603e-02	4.376829e-02	-4.499468e-02
2.504176770358069e-03	-5.248082e-02	-1.146468e-01	-6.263206e-02
2.504673985068452e-03	-5.872659e-02	-1.973757e-01	-7.010875e-02
2.504997034742518e-03	-6.278428e-02	-2.572388e-01	-7.454652e-02
2.505181858533331e-03	-6.510565e-02	-2.930551e-01	-7.665370e-02
2.505310089110699e-03	-6.671617e-02	-3.184061e-01	-7.763439e-02
2.505445671975389e-03	-6.841898e-02	-3.452936e-01	-7.790141e-02
2.505595424911970e-03	-7.029970e-02	-3.746244e-01	-7.691418e-02
2.505751291948305e-03	-7.225714e-02	-4.041494e-01	-7.394049e-02
2.505915722534395e-03	-7.432204e-02	-4.334586e-01	-6.818216e-02
2.506081699898628e-03	-7.640630e-02	-4.603527e-01	-5.943799e-02
2.506270226023907e-03	-7.877360e-02	-4.871606e-01	-4.649767e-02
2.506464714681960e-03	-8.121566e-02	-5.107514e-01	-3.106792e-02
2.506655048028116e-03	-8.360543e-02	-5.300933e-01	-1.520416e-02
2.506839761522018e-03	-8.592452e-02	-5.457919e-01	-2.147082e-04
2.507023761835474e-03	-8.823454e-02	-5.589254e-01	1.346175e-02
2.507244475772922e-03	-9.100533e-02	-5.721974e-01	2.764031e-02
2.507527849875466e-03	-9.456249e-02	-5.867185e-01	4.265238e-02
2.507799094941911e-03	-9.796710e-02	-5.986830e-01	5.390373e-02
2.508179235415122e-03	-1.027381e-01	-6.134208e-01	6.582783e-02
2.508583490443462e-03	-1.078110e-01	-6.277192e-01	7.557390e-02
2.508942710124322e-03	-1.123183e-01	-6.396239e-01	8.243555e-02
2.509356673366382e-03	-1.175117e-01	-6.528063e-01	8.914867e-02
2.510241859659220e-03	-1.286142e-01	-6.800210e-01	1.016712e-01
2.513194007050105e-03	-1.656369e-01	-7.656609e-01	1.396581e-01
