time	V(vin)	V(vo1)	V(vo2)
4.044428089249984e-04	2.823073e+00	3.353846e+00	2.826111e+00
4.163010678535698e-04	2.511621e+00	3.036847e+00	2.514940e+00
4.281593267821412e-04	2.185447e+00	2.704109e+00	2.189025e+00
4.400175857107127e-04	1.844551e+00	2.355634e+00	1.848366e+00
4.518758446392841e-04	1.488932e+00	1.991421e+00	1.492963e+00
4.560611124964270e-04	1.362691e+00	1.861709e+00	1.366792e+00
4.602463803535698e-04	1.235729e+00	1.730449e+00	1.239892e+00
4.644316482107127e-04	1.108045e+00	1.597642e+00	1.112263e+00
4.686169160678556e-04	9.796404e-01	1.463288e+00	9.839049e-01
4.728021839249984e-04	8.505143e-01	1.327386e+00	8.548177e-01
4.769874517821413e-04	7.206667e-01	1.189937e+00	7.250014e-01
4.811727196392841e-04	5.900979e-01	1.050941e+00	5.944561e-01
4.860555321392841e-04	4.375181e-01	8.845361e-01	4.418636e-01
4.909383446392841e-04	2.845265e-01	7.107022e-01	2.887657e-01
4.958211571392841e-04	1.312671e-01	5.243801e-01	1.351547e-01
4.978068271839182e-04	6.889837e-02	4.385374e-01	7.229512e-02
4.990347776063797e-04	3.032317e-02	3.753090e-01	3.297628e-02
4.998062978169407e-04	6.085332e-03	3.259222e-01	7.735962e-03
5.005091103381104e-04	-1.599415e-02	2.651836e-01	-1.622295e-02
5.013274530651042e-04	-4.170268e-02	1.653509e-01	-4.573395e-02
5.020246407020699e-04	-6.360425e-02	4.427541e-02	-7.228057e-02
5.027763718939164e-04	-8.721787e-02	-1.286433e-01	-1.016569e-01
5.033051147804284e-04	-1.038258e-01	-2.745810e-01	-1.216606e-01
5.035934043552955e-04	-1.128805e-01	-3.630362e-01	-1.311292e-01
5.037315027608698e-04	-1.172179e-01	-4.072658e-01	-1.341895e-01
5.038312333851996e-04	-1.203501e-01	-4.393779e-01	-1.348117e-01
5.039218360152006e-04	-1.231956e-01	-4.680614e-01	-1.334482e-01
5.040350438609365e-04	-1.267511e-01	-5.025742e-01	-1.285620e-01
5.041708686500938e-04	-1.310167e-01	-5.415168e-01	-1.182342e-01
5.042983647545981e-04	-1.350207e-01	-5.748016e-01	-1.040827e-01
5.044518449229541e-04	-1.398406e-01	-6.099969e-01	-8.238411e-02
5.046348692899906e-04	-1.455881e-01	-6.459534e-01	-5.311024e-02
5.048072411025933e-04	-1.510010e-01	-6.745024e-01	-2.459657e-02
5.049739636780313e-04	-1.562362e-01	-6.978360e-01	1.932220e-03
5.051399545303536e-04	-1.614484e-01	-7.177853e-01	2.579468e-02
5.053529438872505e-04	-1.681360e-01	-7.401531e-01	5.205338e-02
5.055935342020225e-04	-1.756899e-01	-7.626557e-01	7.630690e-02
5.058729473733340e-04	-1.844622e-01	-7.863206e-01	9.826221e-02
5.062420445982571e-04	-1.960493e-01	-8.153642e-01	1.206578e-01
5.065838706676863e-04	-2.067794e-01	-8.409692e-01	1.371709e-01
5.069199425036526e-04	-2.173279e-01	-8.653591e-01	1.508041e-01
5.072767437412079e-04	-2.285260e-01	-8.907749e-01	1.638175e-01
5.081795079545885e-04	-2.568537e-01	-9.539077e-01	1.941172e-01
5.101267772483990e-04	-3.179446e-01	-1.086235e+00	2.563394e-01
5.120740465422094e-04	-3.789670e-01	-1.217345e+00	3.183093e-01
5.140213158360198e-04	-4.399208e-01	-1.347239e+00	3.800270e-01
5.159685851298302e-04	-5.008062e-01	-1.475916e+00	4.414924e-01
5.179158544236406e-04	-5.616230e-01	-1.603376e+00	5.027057e-01
5.198631237174511e-04	-6.223713e-01	-1.729620e+00	5.636667e-01
5.218103930112615e-04	-6.830511e-01	-1.854647e+00	6.243755e-01
5.364588305112615e-04	-1.135396e+00	-2.783859e+00	1.078399e+00
5.469220001541186e-04	-1.456054e+00	-3.435902e+00	1.400211e+00
5.573851697969758e-04	-1.767182e+00	-4.067755e+00	1.712676e+00
5.678483394398329e-04	-2.068780e+00	-4.679419e+00	2.015794e+00
5.783115090826901e-04	-2.360848e+00	-5.270895e+00	2.309564e+00
5.887746787255473e-04	-2.643388e+00	-5.842181e+00	2.593988e+00
5.992378483684045e-04	-2.916397e+00	-6.393278e+00	2.869063e+00
6.097010180112616e-04	-3.179877e+00	-6.924187e+00	3.134792e+00
6.208617322969759e-04	-3.445078e+00	-7.459057e+00	3.402909e+00
6.320224465826902e-04	-3.690613e+00	-7.954269e+00	3.651342e+00
6.431831608684045e-04	-3.916483e+00	-8.409823e+00	3.880091e+00
6.543438751541188e-04	-4.122688e+00	-8.825719e+00	4.089156e+00
6.655045894398330e-04	-4.309227e+00	-9.201956e+00	4.278538e+00
6.766653037255473e-04	-4.476100e+00	-9.538535e+00	4.448235e+00
6.878260180112616e-04	-4.623308e+00	-9.835456e+00	4.598249e+00
6.911067196179044e-04	-4.661569e+00	-9.904325e+00	4.623752e+00
