time	V(v1)	V(v2)	V(vo1)	V(vo2)
1.783277812210159e-03	-9.782201e-03	0.000000e+00	-2.941065e-02	3.887904e-02
1.819034857396856e-03	-9.073924e-03	0.000000e+00	-2.700741e-02	3.569718e-02
1.876063304544375e-03	-7.023669e-03	0.000000e+00	-2.070977e-02	2.733091e-02
1.937823960911100e-03	-3.808021e-03	0.000000e+00	-1.143272e-02	1.498464e-02
1.989749515804074e-03	-6.436118e-04	0.000000e+00	-2.275154e-03	2.783139e-03
2.041869735052085e-03	2.600513e-03	0.000000e+00	7.225149e-03	-9.886631e-03
2.089717072531222e-03	5.343250e-03	0.000000e+00	1.521206e-02	-2.054821e-02
2.146682517811008e-03	7.965901e-03	0.000000e+00	2.305786e-02	-3.103400e-02
2.184758143833571e-03	9.171501e-03	0.000000e+00	2.697414e-02	-3.627696e-02
2.206280263053427e-03	9.625068e-03	0.000000e+00	2.847179e-02	-3.828719e-02
2.222281781888673e-03	9.848727e-03	0.000000e+00	2.917068e-02	-3.922950e-02
2.239973688203734e-03	9.980164e-03	0.000000e+00	2.955073e-02	-3.974807e-02
2.261269239637454e-03	9.974943e-03	0.000000e+00	2.952518e-02	-3.972831e-02
2.283343996611926e-03	9.781336e-03	0.000000e+00	2.887422e-02	-3.887507e-02
2.319141719172904e-03	9.071100e-03	0.000000e+00	2.646466e-02	-3.568478e-02
2.376231082102364e-03	7.016161e-03	0.000000e+00	2.016106e-02	-2.731060e-02
2.437272137757029e-03	3.840058e-03	0.000000e+00	1.099772e-02	-1.511574e-02
2.489236979042454e-03	6.757452e-04	0.000000e+00	1.835477e-03	-2.908085e-03
2.541378675277935e-03	-2.570708e-03	0.000000e+00	-7.670931e-03	9.769718e-03
2.589274123066084e-03	-5.319704e-03	0.000000e+00	-1.567469e-02	2.045368e-02
2.646400023348121e-03	-7.955159e-03	0.000000e+00	-2.355684e-02	3.098796e-02
2.684584850620712e-03	-9.167155e-03	0.000000e+00	-2.749341e-02	3.625800e-02
2.706153023700362e-03	-9.622897e-03	0.000000e+00	-2.899819e-02	3.827776e-02
2.722186144471993e-03	-9.847684e-03	0.000000e+00	-2.970081e-02	3.922506e-02
2.739857679519512e-03	-9.979702e-03	0.000000e+00	-3.008239e-02	3.974566e-02
2.761225975090185e-03	-9.975134e-03	0.000000e+00	-3.005880e-02	3.972857e-02
2.783273616002883e-03	-9.782256e-03	0.000000e+00	-2.941084e-02	3.887930e-02
2.819028082051552e-03	-9.074103e-03	0.000000e+00	-2.700800e-02	3.569796e-02
2.876052666323491e-03	-7.024145e-03	0.000000e+00	-2.071087e-02	2.733237e-02
2.937846220194292e-03	-3.806727e-03	0.000000e+00	-1.142867e-02	1.497924e-02
2.989779247715637e-03	-6.417475e-04	0.000000e+00	-2.269694e-03	2.775861e-03
3.041903622323929e-03	2.602569e-03	0.000000e+00	7.231001e-03	-9.894440e-03
3.089781878937338e-03	5.346691e-03	0.000000e+00	1.522184e-02	-2.056126e-02
3.146754662962205e-03	7.968641e-03	0.000000e+00	2.306653e-02	-3.104560e-02
3.184782898200950e-03	9.172120e-03	0.000000e+00	2.697633e-02	-3.627989e-02
3.206298441084146e-03	9.625378e-03	0.000000e+00	2.847279e-02	-3.828853e-02
3.222295445995332e-03	9.848875e-03	0.000000e+00	2.917115e-02	-3.923013e-02
3.239990264300763e-03	9.980229e-03	0.000000e+00	2.955097e-02	-3.974840e-02
3.261275421291443e-03	9.974915e-03	0.000000e+00	2.952514e-02	-3.972827e-02
3.283354052575882e-03	9.781205e-03	0.000000e+00	2.887376e-02	-3.887446e-02
3.319157955284737e-03	9.070670e-03	0.000000e+00	2.646323e-02	-3.568289e-02
3.376256571832421e-03	7.015020e-03	0.000000e+00	2.015782e-02	-2.730630e-02
3.437279498898398e-03	3.839631e-03	0.000000e+00	1.099664e-02	-1.511429e-02
3.489242557110957e-03	6.753955e-04	0.000000e+00	1.834458e-03	-2.906727e-03
3.541379601477740e-03	-2.570764e-03	0.000000e+00	-7.671024e-03	9.769842e-03
3.589290612199736e-03	-5.320581e-03	0.000000e+00	-1.567730e-02	2.045717e-02
3.646398734104170e-03	-7.955110e-03	0.000000e+00	-2.355705e-02	3.098823e-02
3.684568089633069e-03	-9.166735e-03	0.000000e+00	-2.749219e-02	3.625636e-02
