time	V(vin)	V(vo)	I(Rl)
3.936150407394344e-04	3.098798e-01	6.970518e-01	3.165272e-04
4.131462907394344e-04	2.595159e-01	5.886390e-01	2.672036e-04
4.326775407394344e-04	2.052487e-01	4.712896e-01	2.138249e-04
4.522087907394344e-04	1.478943e-01	3.467687e-01	1.571940e-04
4.717400407394345e-04	8.831549e-02	2.169496e-01	9.816299e-05
4.912712907394344e-04	2.740830e-02	8.378522e-02	3.761978e-05
5.108025407394344e-04	-3.391113e-02	-5.072102e-02	-2.352475e-05
5.303337907394345e-04	-9.472051e-02	-1.845455e-01	-8.435070e-05
5.498650407394345e-04	-1.541052e-01	-3.156748e-01	-1.439430e-04
5.693962907394345e-04	-2.111720e-01	-4.421363e-01	-2.014051e-04
5.889275407394345e-04	-2.650626e-01	-5.620273e-01	-2.558724e-04
6.084587907394345e-04	-3.149664e-01	-6.735442e-01	-3.065257e-04
6.279900407394345e-04	-3.601328e-01	-7.750094e-01	-3.526029e-04
6.475212907394346e-04	-3.998825e-01	-8.648967e-01	-3.934110e-04
6.670525407394346e-04	-4.336176e-01	-9.418541e-01	-4.283361e-04
6.865837907394346e-04	-4.608306e-01	-1.004724e+00	-4.568530e-04
7.061150407394346e-04	-4.811124e-01	-1.052562e+00	-4.785328e-04
7.256462907394346e-04	-4.941577e-01	-1.084647e+00	-4.930497e-04
7.451775407394346e-04	-4.997705e-01	-1.100498e+00	-5.001854e-04
7.647087907394347e-04	-4.978662e-01	-1.099878e+00	-4.998329e-04
7.842400407394347e-04	-4.884736e-01	-1.082795e+00	-4.919977e-04
8.037712907394347e-04	-4.717339e-01	-1.049508e+00	-4.767979e-04
8.233025407394347e-04	-4.478989e-01	-1.000517e+00	-4.544622e-04
8.428337907394347e-04	-4.173270e-01	-9.365605e-01	-4.253269e-04
8.623650407394347e-04	-3.804782e-01	-8.585997e-01	-3.898303e-04
8.818962907394348e-04	-3.379066e-01	-7.678078e-01	-3.485064e-04
9.014275407394348e-04	-2.902526e-01	-6.655506e-01	-3.019768e-04
9.209587907394348e-04	-2.382329e-01	-5.533661e-01	-2.509413e-04
9.404900407394348e-04	-1.826300e-01	-4.329413e-01	-1.961675e-04
9.600212907394348e-04	-1.242802e-01	-3.060875e-01	-1.384791e-04
9.795525407394349e-04	-6.406102e-02	-1.747122e-01	-7.874360e-05
9.990837907394349e-04	-2.878340e-03	-4.079091e-02	-1.785935e-05
1.008849415739435e-03	2.778694e-02	2.649581e-02	1.272776e-05
1.028380665739435e-03	8.868872e-02	1.604564e-01	7.361692e-05
1.047911915739435e-03	1.482565e-01	2.919230e-01	1.333638e-04
1.067443165739435e-03	2.055944e-01	4.189187e-01	1.910699e-04
1.086974415739435e-03	2.598400e-01	5.395337e-01	2.458675e-04
1.106505665739435e-03	3.101773e-01	6.519543e-01	2.969325e-04
1.126036915739435e-03	3.558493e-01	7.544898e-01	3.434971e-04
1.145568165739435e-03	3.961690e-01	8.455981e-01	3.848607e-04
1.165099415739435e-03	4.305299e-01	9.239089e-01	4.204015e-04
1.184630665739435e-03	4.584153e-01	9.882442e-01	4.495846e-04
1.204161915739435e-03	4.794056e-01	1.037636e+00	4.719711e-04
1.223693165739435e-03	4.931853e-01	1.071341e+00	4.872240e-04
1.243224415739435e-03	4.995470e-01	1.088852e+00	4.951139e-04
1.262755665739435e-03	4.983950e-01	1.089906e+00	4.955218e-04
1.282286915739435e-03	4.897467e-01	1.074485e+00	4.884414e-04
1.301818165739435e-03	4.737322e-01	1.042821e+00	4.739789e-04
1.321349415739435e-03	4.505923e-01	9.953901e-01	4.523517e-04
1.340880665739435e-03	4.206750e-01	9.329053e-01	4.238849e-04
1.360411915739435e-03	3.844305e-01	8.563059e-01	3.890064e-04
1.379943165739435e-03	3.424037e-01	7.667439e-01	3.482409e-04
1.399474415739435e-03	2.952268e-01	6.655662e-01	3.022014e-04
1.419005665739435e-03	2.436095e-01	5.542946e-01	2.515803e-04
1.438536915739435e-03	1.883281e-01	4.346030e-01	1.971392e-04
1.458068165739435e-03	1.302140e-01	3.082917e-01	1.396969e-04
1.477599415739435e-03	7.014140e-02	1.772611e-01	8.011767e-05
1.497130665739435e-03	9.013792e-03	4.348229e-02	1.929776e-05
1.506896290739435e-03	-2.165856e-02	-2.380951e-02	-1.129187e-05
1.526427540739435e-03	-8.264356e-02	-1.579322e-01	-7.225510e-05
1.545958790739435e-03	-1.423855e-01	-2.897601e-01	-1.321666e-04
1.565490040739435e-03	-1.999859e-01	-4.173100e-01	-1.901251e-04
1.585021290739435e-03	-2.545783e-01	-5.386630e-01	-2.452586e-04
1.604552540739435e-03	-3.053416e-01	-6.519933e-01	-2.967377e-04
1.624083790739435e-03	-3.515122e-01	-7.555962e-01	-3.437879e-04
1.643615040739435e-03	-3.923958e-01	-8.479131e-01	-3.857016e-04
1.663146290739435e-03	-4.273774e-01	-9.275556e-01	-4.218483e-04
1.682677540739435e-03	-4.559309e-01	-9.933257e-01	-4.516843e-04
1.702208790739435e-03	-4.776267e-01	-1.044235e+00	-4.747610e-04
1.721740040739436e-03	-4.921386e-01	-1.079517e+00	-4.907314e-04
1.741271290739436e-03	-4.992482e-01	-1.098642e+00	-4.993555e-04
1.760802540739436e-03	-4.988487e-01	-1.101323e+00	-5.005038e-04
1.780333790739436e-03	-4.909461e-01	-1.087520e+00	-4.941593e-04
1.799865040739436e-03	-4.756591e-01	-1.057441e+00	-4.804176e-04
1.819396290739436e-03	-4.532178e-01	-1.011540e+00	-4.594856e-04
1.838927540739436e-03	-4.239597e-01	-9.505062e-01	-4.316783e-04
1.858458790739436e-03	-3.883248e-01	-8.752587e-01	-3.974142e-04
1.877990040739436e-03	-3.468492e-01	-7.869298e-01	-3.572087e-04
1.897521290739436e-03	-3.001566e-01	-6.868478e-01	-3.116666e-04
1.917052540739436e-03	-2.489494e-01	-5.765181e-01	-2.614729e-04
1.936583790739436e-03	-1.939978e-01	-4.576001e-01	-2.073825e-04
1.956115040739436e-03	-1.361282e-01	-3.318822e-01	-1.502088e-04
1.975646290739435e-03	-7.621121e-02	-2.012549e-01	-9.081168e-05
1.995177540739435e-03	-1.514788e-02	-6.768248e-02	-3.008430e-05
2.004943165739435e-03	1.552692e-02	-4.186556e-04	4.932784e-07
2.024474415739434e-03	7.658596e-02	1.337997e-01	6.150133e-05
2.044005665739434e-03	1.364931e-01	2.659249e-01	1.215493e-04
2.063536915739433e-03	1.943472e-01	3.939701e-01	1.797341e-04
2.083068165739433e-03	2.492782e-01	5.160098e-01	2.351809e-04
2.102599415739433e-03	3.004598e-01	6.302088e-01	2.870559e-04
2.122130665739432e-03	3.471222e-01	7.348499e-01	3.345789e-04
2.141661915739432e-03	3.885636e-01	8.283591e-01	3.770351e-04
2.161193165739431e-03	4.241606e-01	9.093300e-01	4.137862e-04
2.180724415739431e-03	4.533778e-01	9.765447e-01	4.442791e-04
2.200255665739431e-03	4.757758e-01	1.028992e+00	4.680552e-04
2.219786915739430e-03	4.910178e-01	1.065883e+00	4.847567e-04
2.239318165739430e-03	4.988743e-01	1.086662e+00	4.941323e-04
2.258849415739429e-03	4.992273e-01	1.091016e+00	4.960407e-04
2.278380665739429e-03	4.920714e-01	1.078879e+00	4.904530e-04
2.297911915739428e-03	4.775144e-01	1.050434e+00	4.774531e-04
2.317443165739428e-03	4.557751e-01	1.006107e+00	4.572362e-04
2.336974415739428e-03	4.271805e-01	9.465646e-01	4.301063e-04
2.356505665739427e-03	3.921607e-01	8.727026e-01	3.964712e-04
2.376036915739427e-03	3.512425e-01	7.856313e-01	3.568367e-04
2.395568165739426e-03	3.050412e-01	6.866603e-01	3.117990e-04
2.415099415739426e-03	2.542518e-01	5.772781e-01	2.620354e-04
2.434630665739426e-03	1.996383e-01	4.591301e-01	2.082944e-04
2.454161915739425e-03	1.420220e-01	3.339936e-01	1.513845e-04
2.473693165739425e-03	8.226954e-02	2.037509e-01	9.216181e-05
2.493224415739424e-03	2.127970e-02	7.036165e-02	3.151723e-05
2.502990040739424e-03	-9.392938e-03	3.113087e-03	9.463902e-07
2.522521290739424e-03	-7.051683e-02	-1.312270e-01	-6.011738e-05
2.542052540739423e-03	-1.305801e-01	-2.636741e-01	-1.203121e-04
2.561583790739423e-03	-1.886793e-01	-3.922355e-01	-1.787320e-04
2.581115040739422e-03	-2.439406e-01	-5.149773e-01	-2.344984e-04
2.600646290739422e-03	-2.955328e-01	-6.300528e-01	-2.867723e-04
2.620177540739422e-03	-3.426799e-01	-7.357309e-01	-3.347672e-04
2.639708790739421e-03	-3.846728e-01	-8.304218e-01	-3.777613e-04
2.659240040739421e-03	-4.208799e-01	-9.127014e-01	-4.151077e-04
2.678771290739420e-03	-4.507565e-01	-9.813321e-01	-4.462449e-04
2.698302540739420e-03	-4.738533e-01	-1.035282e+00	-4.707046e-04
2.717833790739419e-03	-4.898230e-01	-1.073739e+00	-4.881189e-04
2.737365040739419e-03	-4.984252e-01	-1.096127e+00	-4.982263e-04
2.756896290739419e-03	-4.995307e-01	-1.102108e+00	-5.008747e-04
2.776427540739418e-03	-4.931228e-01	-1.091593e+00	-4.960247e-04
2.795958790739418e-03	-4.792978e-01	-1.064741e+00	-4.837494e-04
2.815490040739417e-03	-4.582637e-01	-1.021956e+00	-4.642336e-04
2.835021290739417e-03	-4.303370e-01	-9.638825e-01	-4.377712e-04
2.854552540739417e-03	-3.959375e-01	-8.913940e-01	-4.047602e-04
2.874083790739416e-03	-3.555828e-01	-8.055810e-01	-3.656973e-04
2.893615040739416e-03	-3.098798e-01	-7.077345e-01	-3.211701e-04
2.913146290739415e-03	-2.595159e-01	-5.993263e-01	-2.718485e-04
2.932677540739415e-03	-2.052487e-01	-4.819866e-01	-2.184740e-04
2.952208790739414e-03	-1.478943e-01	-3.574803e-01	-1.618495e-04
2.971740040739414e-03	-8.831549e-02	-2.276796e-01	-1.028265e-04
2.991271290739414e-03	-2.740830e-02	-9.453655e-02	-4.229254e-05
3.010802540739413e-03	3.391113e-02	3.994685e-02	1.884206e-05
3.030333790739413e-03	9.472051e-02	1.737483e-01	7.965801e-05
3.049865040739412e-03	1.541052e-01	3.048559e-01	1.392408e-04
3.069396290739412e-03	2.111720e-01	4.312981e-01	1.966945e-04
3.088927540739412e-03	2.650626e-01	5.511734e-01	2.511551e-04
3.108458790739411e-03	3.149664e-01	6.626794e-01	3.018036e-04
3.127990040739411e-03	3.601328e-01	7.641389e-01	3.478784e-04
3.147521290739410e-03	3.998825e-01	8.540261e-01	3.886864e-04
3.167052540739410e-03	4.336176e-01	9.309890e-01	4.236139e-04
3.186583790739409e-03	4.608306e-01	9.938698e-01	4.521355e-04
3.206115040739409e-03	4.811124e-01	1.041723e+00	4.738220e-04
3.225646290739409e-03	4.941577e-01	1.073827e+00	4.883472e-04
3.245177540739408e-03	4.997705e-01	1.089700e+00	4.954924e-04
3.264708790739408e-03	4.978662e-01	1.089103e+00	4.951499e-04
3.284240040739407e-03	4.884736e-01	1.072043e+00	4.873246e-04
3.303771290739407e-03	4.717339e-01	1.038777e+00	4.721341e-04
3.323302540739407e-03	4.478989e-01	9.898053e-01	4.498065e-04
3.342833790739406e-03	4.173270e-01	9.258631e-01	4.206776e-04
3.362365040739406e-03	3.804782e-01	8.479123e-01	3.851854e-04
3.381896290739405e-03	3.379066e-01	7.571250e-01	3.438634e-04
3.401427540739405e-03	2.902526e-01	6.548668e-01	2.973333e-04
3.420958790739404e-03	2.382329e-01	5.426756e-01	2.462950e-04
3.440490040739404e-03	1.826300e-01	4.222391e-01	1.915161e-04
3.460021290739404e-03	1.242802e-01	2.953690e-01	1.338206e-04
3.479552540739403e-03	6.406102e-02	1.639739e-01	7.407652e-05
3.499083790739403e-03	2.878340e-03	3.003055e-02	1.318267e-05
3.518615040739402e-03	-5.834763e-02	-1.044459e-01	-4.794486e-05
3.538146290739402e-03	-1.186960e-01	-2.374324e-01	-1.083864e-04
3.557677540739402e-03	-1.772591e-01	-3.669280e-01	-1.672327e-04
3.577208790739401e-03	-2.331560e-01	-4.909847e-01	-2.235984e-04
3.596740040739401e-03	-2.855460e-01	-6.077360e-01	-2.766355e-04
3.616271290739400e-03	-3.336412e-01	-7.154256e-01	-3.255462e-04
3.635802540739400e-03	-3.767181e-01	-8.124335e-01	-3.695947e-04
3.655333790739399e-03	-4.141288e-01	-8.973006e-01	-4.081185e-04
3.674865040739399e-03	-4.453106e-01	-9.687505e-01	-4.405381e-04
3.694396290739399e-03	-4.697945e-01	-1.025709e+00	-4.663660e-04
3.713927540739398e-03	-4.872123e-01	-1.067318e+00	-4.852138e-04
3.733458790739398e-03	-4.973020e-01	-1.092955e+00	-4.967983e-04
3.752990040739397e-03	-4.999118e-01	-1.102232e+00	-5.009453e-04
3.772521290739397e-03	-4.950024e-01	-1.095011e+00	-4.975927e-04
3.792052540739397e-03	-4.826477e-01	-1.071402e+00	-4.867912e-04
3.811583790739396e-03	-4.630336e-01	-1.031760e+00	-4.687035e-04
3.831115040739396e-03	-4.364550e-01	-9.766816e-01	-4.436017e-04
3.850646290739395e-03	-4.033117e-01	-9.069955e-01	-4.118638e-04
3.870177540739395e-03	-3.641023e-01	-8.237503e-01	-3.739671e-04
3.889708790739395e-03	-3.194164e-01	-7.281983e-01	-3.304817e-04
3.909240040739394e-03	-2.699262e-01	-6.217767e-01	-2.820617e-04
3.928771290739394e-03	-2.163760e-01	-5.060861e-01	-2.294354e-04
3.948302540739393e-03	-1.595713e-01	-3.828663e-01	-1.733941e-04
3.967833790739393e-03	-1.003666e-01	-2.539705e-01	-1.147808e-04
3.987365040739392e-03	-3.965221e-02	-1.213369e-01	-5.447672e-05
4.006896290739392e-03	2.165856e-02	1.303997e-02	6.611194e-06
4.026427540739392e-03	8.264356e-02	1.471395e-01	6.756438e-05
4.045958790739391e-03	1.423855e-01	2.789453e-01	1.274663e-04
4.065490040739391e-03	1.999859e-01	4.064754e-01	1.854161e-04
4.085021290739390e-03	2.545783e-01	5.278119e-01	2.405425e-04
4.104552540739390e-03	3.053416e-01	6.411303e-01	2.920164e-04
4.124083790739390e-03	3.515122e-01	7.447263e-01	3.390637e-04
4.143615040739389e-03	3.923958e-01	8.370420e-01	3.809768e-04
4.163146290739389e-03	4.273774e-01	9.166889e-01	4.171254e-04
4.182677540739388e-03	4.559309e-01	9.824688e-01	4.469657e-04
4.202208790739388e-03	4.776267e-01	1.033392e+00	4.700487e-04
4.221740040739387e-03	4.921386e-01	1.068693e+00	4.860272e-04
4.241271290739387e-03	4.992482e-01	1.087839e+00	4.946606e-04
4.260802540739387e-03	4.988487e-01	1.090543e+00	4.958188e-04
4.280333790739386e-03	4.909461e-01	1.076763e+00	4.894843e-04
4.299865040739386e-03	4.756591e-01	1.046706e+00	4.757520e-04
4.319396290739385e-03	4.532178e-01	1.000824e+00	4.548284e-04
4.338927540739385e-03	4.239597e-01	9.398061e-01	4.270279e-04
4.358458790739385e-03	3.883248e-01	8.645698e-01	3.927686e-04
4.377990040739384e-03	3.468492e-01	7.762465e-01	3.525655e-04
4.397521290739384e-03	3.001566e-01	6.761646e-01	3.070235e-04
4.417052540739383e-03	2.489494e-01	5.658294e-01	2.568274e-04
4.436583790739383e-03	1.939978e-01	4.469006e-01	2.027322e-04
4.456115040739382e-03	1.361282e-01	3.211673e-01	1.455519e-04
4.475646290739382e-03	7.621121e-02	1.905208e-01	8.614641e-05
4.495177540739382e-03	1.514788e-02	5.692666e-02	2.540958e-05
4.504943165739381e-03	-1.552692e-02	-1.034858e-02	-5.172953e-06
4.524474415739381e-03	-7.658596e-02	-1.445900e-01	-6.619105e-05
4.544005665739381e-03	-1.364931e-01	-2.767375e-01	-1.262487e-04
4.563536915739380e-03	-1.943472e-01	-4.048029e-01	-1.844423e-04
4.583068165739380e-03	-2.492782e-01	-5.268594e-01	-2.398964e-04
4.602599415739379e-03	-3.004598e-01	-6.410709e-01	-2.917768e-04
4.622130665739379e-03	-3.471222e-01	-7.457193e-01	-3.393029e-04
4.641661915739378e-03	-3.885636e-01	-8.392302e-01	-3.817600e-04
4.661193165739378e-03	-4.241606e-01	-9.201974e-01	-4.185094e-04
4.680724415739378e-03	-4.533778e-01	-9.874029e-01	-4.489982e-04
4.700255665739377e-03	-4.757758e-01	-1.039836e+00	-4.727682e-04
4.719786915739377e-03	-4.910178e-01	-1.076709e+00	-4.894619e-04
4.739318165739376e-03	-4.988743e-01	-1.097467e+00	-4.988282e-04
4.758849415739376e-03	-4.992273e-01	-1.101798e+00	-5.007268e-04
4.778380665739376e-03	-4.920714e-01	-1.089638e+00	-4.951291e-04
4.797911915739375e-03	-4.775144e-01	-1.061171e+00	-4.821196e-04
4.817443165739375e-03	-4.557751e-01	-1.016824e+00	-4.618942e-04
4.836974415739374e-03	-4.271805e-01	-9.572660e-01	-4.347573e-04
4.856505665739374e-03	-3.921607e-01	-8.833925e-01	-4.011172e-04
4.876036915739373e-03	-3.512425e-01	-7.963150e-01	-3.614801e-04
4.895568165739373e-03	-3.050412e-01	-6.973432e-01	-3.164420e-04
4.915099415739373e-03	-2.542518e-01	-5.879660e-01	-2.666806e-04
4.934630665739372e-03	-1.996383e-01	-4.698283e-01	-2.129441e-04
4.954161915739372e-03	-1.420220e-01	-3.447068e-01	-1.560407e-04
4.973693165739371e-03	-8.226954e-02	-2.144830e-01	-9.682619e-05
4.993224415739371e-03	-2.127970e-02	-8.111521e-02	-3.619097e-05
5.012755665739371e-03	4.003022e-02	5.339106e-02	2.495316e-05
5.032286915739370e-03	1.007380e-01	1.870133e-01	8.568676e-05
5.051818165739370e-03	1.599307e-01	3.177420e-01	1.450965e-04
5.071349415739369e-03	2.167178e-01	4.436117e-01	2.022892e-04
5.090880665739369e-03	2.702453e-01	5.627294e-01	2.564046e-04
5.110411915739368e-03	3.197080e-01	6.733038e-01	3.066289e-04
5.129943165739368e-03	3.643621e-01	7.736721e-01	3.522069e-04
5.149474415739368e-03	4.035358e-01	8.623247e-01	3.924532e-04
5.169005665739367e-03	4.366399e-01	9.379281e-01	4.267622e-04
5.188536915739367e-03	4.631766e-01	9.993451e-01	4.546179e-04
5.208068165739366e-03	4.827466e-01	1.045652e+00	4.756013e-04
5.227599415739366e-03	4.950557e-01	1.076151e+00	4.893965e-04
5.247130665739366e-03	4.999188e-01	1.090384e+00	4.957959e-04
5.266661915739365e-03	4.972625e-01	1.088135e+00	4.947031e-04
5.286193165739365e-03	4.871270e-01	1.069440e+00	4.861341e-04
5.305724415739364e-03	4.696646e-01	1.034577e+00	4.702178e-04
5.325255665739364e-03	4.451380e-01	9.840706e-01	4.471932e-04
5.344786915739363e-03	4.139162e-01	9.186807e-01	4.174067e-04
5.364318165739363e-03	3.764687e-01	8.393901e-01	3.813059e-04
5.383849415739363e-03	3.333587e-01	7.473913e-01	3.394338e-04
5.403380665739362e-03	2.852347e-01	6.440679e-01	2.924202e-04
5.422911915739362e-03	2.328205e-01	5.309740e-01	2.409722e-04
5.442443165739361e-03	1.769044e-01	4.098108e-01	1.858637e-04
5.461974415739361e-03	1.183276e-01	2.824009e-01	1.279237e-04
5.481505665739361e-03	5.797099e-02	1.506612e-01	6.802384e-05
5.501036915739360e-03	-3.257544e-03	1.657347e-02	7.065238e-06
5.520568165739360e-03	-6.443708e-02	-1.178449e-01	-5.403502e-05
5.540099415739359e-03	-1.246474e-01	-2.505717e-01	-1.143577e-04
5.559630665739359e-03	-1.829830e-01	-3.796099e-01	-1.729952e-04
5.579161915739358e-03	-2.385663e-01	-5.030184e-01	-2.290655e-04
5.598693165739358e-03	-2.905613e-01	-6.189406e-01	-2.817249e-04
5.618224415739358e-03	-3.381860e-01	-7.256325e-01	-3.301814e-04
5.637755665739357e-03	-3.807241e-01	-8.214892e-01	-3.737060e-04
5.657286915739357e-03	-4.175358e-01	-9.050688e-01	-4.116439e-04
5.676818165739356e-03	-4.480673e-01	-9.751143e-01	-4.434247e-04
5.696349415739356e-03	-4.718595e-01	-1.030572e+00	-4.685704e-04
5.715880665739356e-03	-4.885544e-01	-1.070609e+00	-4.867028e-04
5.735411915739355e-03	-4.979011e-01	-1.094623e+00	-4.975495e-04
5.754943165739355e-03	-4.997589e-01	-1.102252e+00	-5.009475e-04
5.774474415739354e-03	-4.940998e-01	-1.093384e+00	-4.968459e-04
5.794005665739354e-03	-4.810090e-01	-1.068152e+00	-4.853067e-04
5.813536915739353e-03	-4.606833e-01	-1.026935e+00	-4.665035e-04
5.833068165739353e-03	-4.334286e-01	-9.703547e-01	-4.407195e-04
5.852599415739353e-03	-3.996547e-01	-8.992621e-01	-4.083426e-04
5.872130665739352e-03	-3.598697e-01	-8.147266e-01	-3.698599e-04
5.891661915739352e-03	-3.146718e-01	-7.180201e-01	-3.258503e-04
5.911193165739351e-03	-2.647410e-01	-6.105970e-01	-2.769757e-04
5.930724415739351e-03	-2.108282e-01	-4.940731e-01	-2.239714e-04
5.950255665739351e-03	-1.537444e-01	-3.702008e-01	-1.676343e-04
5.969786915739350e-03	-9.434814e-02	-2.408428e-01	-1.088116e-04
5.989318165739350e-03	-3.353278e-02	-1.079445e-01	-4.838810e-05
6.008849415739349e-03	2.778694e-02	2.649581e-02	1.272776e-05
6.028380665739349e-03	8.868872e-02	1.604564e-01	7.361692e-05
6.047911915739348e-03	1.482565e-01	2.919230e-01	1.333638e-04
6.067443165739348e-03	2.055944e-01	4.189187e-01	1.910699e-04
6.086974415739348e-03	2.598400e-01	5.395337e-01	2.458675e-04
6.106505665739347e-03	3.101773e-01	6.519543e-01	2.969325e-04
6.126036915739347e-03	3.558493e-01	7.544898e-01	3.434971e-04
6.145568165739346e-03	3.961690e-01	8.455981e-01	3.848607e-04
6.165099415739346e-03	4.305299e-01	9.239089e-01	4.204015e-04
6.184630665739346e-03	4.584153e-01	9.882442e-01	4.495846e-04
6.204161915739345e-03	4.794056e-01	1.037636e+00	4.719711e-04
6.223693165739345e-03	4.931853e-01	1.071341e+00	4.872240e-04
6.243224415739344e-03	4.995470e-01	1.088852e+00	4.951139e-04
6.262755665739344e-03	4.983950e-01	1.089906e+00	4.955218e-04
6.282286915739344e-03	4.897467e-01	1.074485e+00	4.884414e-04
6.301818165739343e-03	4.737322e-01	1.042821e+00	4.739789e-04
6.321349415739343e-03	4.505923e-01	9.953901e-01	4.523517e-04
6.340880665739342e-03	4.206750e-01	9.329053e-01	4.238849e-04
6.360411915739342e-03	3.844305e-01	8.563059e-01	3.890064e-04
6.379943165739341e-03	3.424037e-01	7.667439e-01	3.482409e-04
6.399474415739341e-03	2.952268e-01	6.655662e-01	3.022014e-04
6.419005665739341e-03	2.436095e-01	5.542946e-01	2.515803e-04
6.438536915739340e-03	1.883281e-01	4.346030e-01	1.971392e-04
6.458068165739340e-03	1.302140e-01	3.082917e-01	1.396969e-04
6.477599415739339e-03	7.014140e-02	1.772611e-01	8.011767e-05
6.497130665739339e-03	9.013792e-03	4.348229e-02	1.929776e-05
6.506896290739339e-03	-2.165856e-02	-2.380951e-02	-1.129187e-05
6.526427540739338e-03	-8.264356e-02	-1.579322e-01	-7.225510e-05
6.545958790739338e-03	-1.423855e-01	-2.897601e-01	-1.321666e-04
6.565490040739337e-03	-1.999859e-01	-4.173100e-01	-1.901251e-04
6.585021290739337e-03	-2.545783e-01	-5.386630e-01	-2.452586e-04
6.604552540739337e-03	-3.053416e-01	-6.519933e-01	-2.967377e-04
6.624083790739336e-03	-3.515122e-01	-7.555962e-01	-3.437879e-04
6.643615040739336e-03	-3.923958e-01	-8.479131e-01	-3.857016e-04
6.663146290739335e-03	-4.273774e-01	-9.275556e-01	-4.218483e-04
6.682677540739335e-03	-4.559309e-01	-9.933257e-01	-4.516843e-04
6.702208790739335e-03	-4.776267e-01	-1.044235e+00	-4.747610e-04
6.721740040739334e-03	-4.921386e-01	-1.079517e+00	-4.907314e-04
6.741271290739334e-03	-4.992482e-01	-1.098642e+00	-4.993555e-04
6.760802540739333e-03	-4.988487e-01	-1.101323e+00	-5.005038e-04
6.780333790739333e-03	-4.909461e-01	-1.087520e+00	-4.941593e-04
6.799865040739332e-03	-4.756591e-01	-1.057441e+00	-4.804176e-04
6.819396290739332e-03	-4.532178e-01	-1.011540e+00	-4.594856e-04
6.838927540739332e-03	-4.239597e-01	-9.505062e-01	-4.316783e-04
6.858458790739331e-03	-3.883248e-01	-8.752587e-01	-3.974142e-04
6.877990040739331e-03	-3.468492e-01	-7.869298e-01	-3.572087e-04
6.897521290739330e-03	-3.001566e-01	-6.868478e-01	-3.116666e-04
6.917052540739330e-03	-2.489494e-01	-5.765181e-01	-2.614729e-04
6.936583790739330e-03	-1.939978e-01	-4.576001e-01	-2.073825e-04
6.956115040739329e-03	-1.361282e-01	-3.318822e-01	-1.502088e-04
6.975646290739329e-03	-7.621121e-02	-2.012549e-01	-9.081168e-05
6.995177540739328e-03	-1.514788e-02	-6.768248e-02	-3.008430e-05
7.004943165739328e-03	1.552692e-02	-4.186556e-04	4.932784e-07
7.024474415739328e-03	7.658596e-02	1.337997e-01	6.150133e-05
7.044005665739327e-03	1.364931e-01	2.659249e-01	1.215493e-04
7.063536915739327e-03	1.943472e-01	3.939701e-01	1.797341e-04
7.083068165739326e-03	2.492782e-01	5.160098e-01	2.351809e-04
7.102599415739326e-03	3.004598e-01	6.302088e-01	2.870559e-04
