time	V(vin)	V(vo)	I(Rl)
1.859976517268321e-03	-1.541215e+00	-9.984785e+00	-9.134017e-04
1.879507767268321e-03	-1.373597e+00	-9.978367e+00	-9.113149e-04
1.899039017268321e-03	-1.185319e+00	-9.966406e+00	-9.085427e-04
1.918570267268321e-03	-9.792125e-01	-9.926056e+00	-9.030525e-04
1.928335892268321e-03	-8.704333e-01	-9.825328e+00	-8.930018e-04
1.934115562111092e-03	-8.044835e-01	-9.655031e+00	-8.770678e-04
1.939741496423077e-03	-7.392685e-01	-9.342395e+00	-8.483138e-04
1.948957240121785e-03	-6.304830e-01	-8.631598e+00	-7.832969e-04
1.957421757986460e-03	-5.286944e-01	-7.832501e+00	-7.103898e-04
1.967187382986460e-03	-4.094206e-01	-6.775322e+00	-6.140742e-04
1.976953007986460e-03	-2.886059e-01	-5.627401e+00	-5.095706e-04
1.986718632986459e-03	-1.667049e-01	-4.415655e+00	-3.993071e-04
1.996484257986459e-03	-4.417652e-02	-3.161596e+00	-2.852259e-04
2.006249882986459e-03	7.851816e-02	-1.880112e+00	-1.686726e-04
2.016015507986459e-03	2.009173e-01	-5.821334e-01	-5.063596e-05
2.025781132986459e-03	3.225603e-01	7.237896e-01	6.810962e-05
2.045312382986458e-03	5.617508e-01	3.331975e+00	3.052341e-04
2.064843632986458e-03	7.924920e-01	5.896570e+00	5.383555e-04
2.074609257986458e-03	9.036033e-01	7.144975e+00	6.518245e-04
2.084374882986457e-03	1.011313e+00	8.190395e+00	7.469801e-04
2.089459977967847e-03	1.065918e+00	8.438628e+00	7.698371e-04
2.108298305962332e-03	1.258299e+00	8.475802e+00	7.749138e-04
2.127829555962332e-03	1.439131e+00	8.482988e+00	7.771862e-04
2.147360805962331e-03	1.598318e+00	8.487091e+00	7.789886e-04
2.166892055962331e-03	1.733465e+00	8.489463e+00	7.804186e-04
2.186423305962330e-03	1.842539e+00	8.490832e+00	7.815237e-04
2.205954555962330e-03	1.923899e+00	8.491610e+00	7.823260e-04
2.225485805962330e-03	1.976323e+00	8.492023e+00	7.828351e-04
2.245017055962329e-03	1.999020e+00	8.492192e+00	7.830546e-04
2.264548305962329e-03	1.991650e+00	8.492162e+00	7.829855e-04
2.284079555962328e-03	1.954324e+00	8.491926e+00	7.826284e-04
2.303610805962328e-03	1.887603e+00	8.491421e+00	7.819823e-04
2.323142055962327e-03	1.792491e+00	8.490502e+00	7.810435e-04
2.342673305962327e-03	1.670418e+00	8.488903e+00	7.798007e-04
2.362204555962327e-03	1.523221e+00	8.486141e+00	7.782271e-04
2.381735805962326e-03	1.353112e+00	8.481354e+00	7.762647e-04
2.401267055962326e-03	1.162652e+00	8.472740e+00	7.737745e-04
2.420798305962325e-03	9.547043e-01	8.454128e+00	7.702262e-04
2.430563930962325e-03	8.451411e-01	8.422931e+00	7.664295e-04
2.440329555962325e-03	7.323970e-01	8.311103e+00	7.553422e-04
2.446648131027518e-03	6.579533e-01	8.109486e+00	7.365097e-04
2.452792781454523e-03	5.845631e-01	7.752218e+00	7.036619e-04
2.461182062608955e-03	4.829786e-01	7.084432e+00	6.425853e-04
2.469951170130438e-03	3.753653e-01	6.236491e+00	5.652251e-04
2.479716795130438e-03	2.541969e-01	5.160014e+00	4.671542e-04
2.489482420130438e-03	1.320716e-01	3.990260e+00	3.606718e-04
2.499248045130438e-03	9.449309e-03	2.755902e+00	2.483648e-04
2.509013670130437e-03	-1.132086e-01	1.479542e+00	1.322733e-04
2.518779295130437e-03	-2.354404e-01	1.773126e-01	1.385525e-05
2.528544920130437e-03	-3.567860e-01	-1.138674e+00	-1.057942e-04
2.548076170130436e-03	-5.949970e-01	-3.775214e+00	-3.454644e-04
2.567607420130436e-03	-8.242588e-01	-6.369629e+00	-5.812590e-04
2.577373045130436e-03	-9.344494e-01	-7.635703e+00	-6.963115e-04
2.587138670130436e-03	-1.041123e+00	-8.832562e+00	-8.050968e-04
2.596904295130435e-03	-1.143878e+00	-9.741003e+00	-8.878669e-04
2.602795952581470e-03	-1.203812e+00	-9.956594e+00	-9.078317e-04
2.624096503399722e-03	-1.406163e+00	-9.978155e+00	-9.115889e-04
2.643627753399721e-03	-1.569682e+00	-9.984674e+00	-9.136479e-04
2.663159003399721e-03	-1.709593e+00	-9.988470e+00	-9.152491e-04
2.682690253399721e-03	-1.823789e+00	-9.990725e+00	-9.164800e-04
2.702221503399720e-03	-1.910554e+00	-9.992045e+00	-9.173799e-04
2.721752753399720e-03	-1.968583e+00	-9.992777e+00	-9.179681e-04
2.741284003399719e-03	-1.997002e+00	-9.993109e+00	-9.182537e-04
2.760815253399719e-03	-1.995384e+00	-9.993121e+00	-9.182403e-04
2.780346503399719e-03	-1.963754e+00	-9.992821e+00	-9.179285e-04
2.799877753399718e-03	-1.902587e+00	-9.992132e+00	-9.173160e-04
2.819409003399718e-03	-1.812804e+00	-9.990881e+00	-9.163953e-04
2.838940253399717e-03	-1.695754e+00	-9.988746e+00	-9.151494e-04
2.858471503399717e-03	-1.553199e+00	-9.985149e+00	-9.135422e-04
2.878002753399716e-03	-1.387282e+00	-9.979002e+00	-9.114952e-04
2.897534003399716e-03	-1.200499e+00	-9.967673e+00	-9.087935e-04
2.917065253399716e-03	-9.956591e-01	-9.934456e+00	-9.039573e-04
2.926830878399715e-03	-8.874215e-01	-9.862140e+00	-8.964716e-04
2.932057527090609e-03	-8.280932e-01	-9.739748e+00	-8.849127e-04
2.937610146291489e-03	-7.640879e-01	-9.476654e+00	-8.606333e-04
2.945086370321735e-03	-6.764545e-01	-8.953411e+00	-8.127033e-04
2.954851995321734e-03	-5.597680e-01	-8.083820e+00	-7.333103e-04
2.964328486257430e-03	-4.445179e-01	-7.096560e+00	-6.433307e-04
2.974094111257430e-03	-3.241074e-01	-5.971642e+00	-5.409028e-04
2.983859736257430e-03	-2.024771e-01	-4.775816e+00	-4.320760e-04
2.993625361257430e-03	-8.008466e-02	-3.532280e+00	-3.189441e-04
3.003390986257429e-03	4.260917e-02	-2.257498e+00	-2.029945e-04
3.013156611257429e-03	1.651426e-01	-9.633445e-01	-8.530129e-05
3.022922236257429e-03	2.870545e-01	3.410604e-01	3.330993e-05
3.042453486257429e-03	5.271823e-01	2.951865e+00	2.706788e-04
3.061984736257428e-03	7.593808e-01	5.525531e+00	5.046306e-04
3.071750361257428e-03	8.714090e-01	6.785174e+00	6.191202e-04
3.081515986257428e-03	9.801574e-01	7.933172e+00	7.235258e-04
3.087162195344472e-03	1.041375e+00	8.333574e+00	7.601506e-04
3.094299344936702e-03	1.116874e+00	8.464609e+00	7.726358e-04
3.115074111435104e-03	1.323322e+00	8.478764e+00	7.757633e-04
3.134605361435104e-03	1.496938e+00	8.484675e+00	7.778585e-04
3.154136611435104e-03	1.648038e+00	8.488064e+00	7.795237e-04
3.173667861435103e-03	1.774351e+00	8.490026e+00	7.808373e-04
3.193199111435103e-03	1.873975e+00	8.491155e+00	7.818356e-04
3.212730361435102e-03	1.945414e+00	8.491787e+00	7.825356e-04
3.232261611435102e-03	1.987591e+00	8.492106e+00	7.829440e-04
3.251792861435102e-03	1.999873e+00	8.492204e+00	7.830633e-04
3.271324111435101e-03	1.982075e+00	8.492105e+00	7.828943e-04
3.290855361435101e-03	1.934465e+00	8.491787e+00	7.824370e-04
3.310386611435100e-03	1.857759e+00	8.491159e+00	7.816902e-04
3.329917861435100e-03	1.753110e+00	8.490044e+00	7.806477e-04
3.349449111435099e-03	1.622093e+00	8.488110e+00	7.792943e-04
3.368980361435099e-03	1.466679e+00	8.484772e+00	7.775948e-04
3.388511611435099e-03	1.289203e+00	8.478945e+00	7.754725e-04
3.408042861435098e-03	1.092338e+00	8.468116e+00	7.727251e-04
3.427574111435098e-03	8.790419e-01	8.438427e+00	7.681307e-04
3.437339736435098e-03	7.672271e-01	8.373473e+00	7.612749e-04
3.443386617315566e-03	6.965165e-01	8.239402e+00	7.485612e-04
3.449749434379263e-03	6.210278e-01	7.946819e+00	7.215223e-04
3.456470061388869e-03	5.402188e-01	7.479270e+00	6.786720e-04
3.466235686388869e-03	4.211194e-01	6.606078e+00	5.989327e-04
3.476001311388869e-03	3.004349e-01	5.582617e+00	5.056427e-04
3.485766936388868e-03	1.786196e-01	4.445026e+00	4.020607e-04
3.495532561388868e-03	5.613212e-02	3.231905e+00	2.916680e-04
3.505298186388868e-03	-6.656668e-02	1.969203e+00	1.768067e-04
3.515063811388868e-03	-1.890149e-01	6.751242e-01	5.912099e-05
3.524829436388867e-03	-3.107518e-01	-6.369240e-01	-6.017724e-05
3.544360686388867e-03	-5.502629e-01	-3.275246e+00	-3.000196e-04
3.563891936388867e-03	-7.814975e-01	-5.881661e+00	-5.369131e-04
3.583423186388866e-03	-1.000978e+00	-8.406326e+00	-7.663358e-04
3.593188811388866e-03	-1.105270e+00	-9.521132e+00	-8.677118e-04
3.598495644628882e-03	-1.160224e+00	-9.867289e+00	-8.993936e-04
3.604890183898364e-03	-1.224723e+00	-9.964751e+00	-9.087553e-04
3.625427248785439e-03	-1.418005e+00	-9.978703e+00	-9.117448e-04
3.644958498785439e-03	-1.579990e+00	-9.985001e+00	-9.137701e-04
3.664489748785439e-03	-1.718211e+00	-9.988665e+00	-9.153442e-04
3.684020998785438e-03	-1.830589e+00	-9.990839e+00	-9.165515e-04
3.703552248785438e-03	-1.915432e+00	-9.992111e+00	-9.174297e-04
3.723083498785437e-03	-1.971466e+00	-9.992811e+00	-9.179972e-04
3.742614748785437e-03	-1.997847e+00	-9.993118e+00	-9.182623e-04
3.762145998785436e-03	-1.994179e+00	-9.993111e+00	-9.182286e-04
3.781677248785436e-03	-1.960516e+00	-9.992787e+00	-9.178964e-04
3.801208498785436e-03	-1.897365e+00	-9.992067e+00	-9.172632e-04
3.820739748785435e-03	-1.805677e+00	-9.990769e+00	-9.163209e-04
3.840270998785435e-03	-1.686829e+00	-9.988556e+00	-9.150519e-04
3.859802248785434e-03	-1.542609e+00	-9.984828e+00	-9.134181e-04
3.879333498785434e-03	-1.375188e+00	-9.978442e+00	-9.113359e-04
3.898864748785434e-03	-1.187082e+00	-9.966557e+00	-9.085721e-04
3.918395998785434e-03	-9.811214e-01	-9.927220e+00	-9.031746e-04
3.928161623785433e-03	-8.724044e-01	-9.830390e+00	-8.934757e-04
3.933851195635412e-03	-8.075240e-01	-9.667220e+00	-8.781932e-04
3.939432598525989e-03	-7.428739e-01	-9.362763e+00	-8.501813e-04
3.948446083667073e-03	-6.365756e-01	-8.675388e+00	-7.872968e-04
3.957157874053086e-03	-5.318918e-01	-7.858302e+00	-7.127429e-04
3.966923499053086e-03	-4.126659e-01	-6.805283e+00	-6.168026e-04
3.976689124053086e-03	-2.918869e-01	-5.659437e+00	-5.124863e-04
3.986454749053086e-03	-1.700092e-01	-4.449072e+00	-4.023473e-04
3.996220374053085e-03	-4.749171e-02	-3.195923e+00	-2.883483e-04
4.005985999053085e-03	7.520455e-02	-1.915014e+00	-1.718467e-04
4.015751624053085e-03	1.976178e-01	-6.173551e-01	-5.383878e-05
4.025517249053085e-03	3.192872e-01	6.884550e-01	6.489686e-05
4.045048499053084e-03	5.585675e-01	3.296926e+00	3.020479e-04
4.064579749053084e-03	7.894464e-01	5.862396e+00	5.352494e-04
4.074345374053084e-03	9.006437e-01	7.114048e+00	6.490117e-04
4.084110999053083e-03	1.008451e+00	8.173817e+00	7.454609e-04
4.089171148065587e-03	1.062845e+00	8.432050e+00	7.692169e-04
4.101001848765459e-03	1.185732e+00	8.471942e+00	7.739157e-04
4.117681760401593e-03	1.347713e+00	8.479738e+00	7.760706e-04
4.137213010401593e-03	1.518467e+00	8.485242e+00	7.781033e-04
4.156744260401592e-03	1.666382e+00	8.488392e+00	7.797183e-04
4.176275510401592e-03	1.789232e+00	8.490215e+00	7.809883e-04
4.195806760401591e-03	1.885172e+00	8.491262e+00	7.819461e-04
4.215338010401591e-03	1.952756e+00	8.491845e+00	7.826069e-04
4.234869260401591e-03	1.990969e+00	8.492131e+00	7.829766e-04
4.254400510401590e-03	1.999236e+00	8.492201e+00	7.830574e-04
4.273931760401590e-03	1.977432e+00	8.492077e+00	7.828499e-04
4.293463010401589e-03	1.925886e+00	8.491723e+00	7.823542e-04
4.312994260401589e-03	1.845373e+00	8.491044e+00	7.815683e-04
4.332525510401588e-03	1.737104e+00	8.489842e+00	7.804856e-04
4.352056760401588e-03	1.602707e+00	8.487762e+00	7.790885e-04
4.371588010401588e-03	1.444204e+00	8.484171e+00	7.773384e-04
4.391119260401587e-03	1.263979e+00	8.477877e+00	7.751492e-04
4.410650510401587e-03	1.064743e+00	8.465973e+00	7.722835e-04
4.430181760401586e-03	8.494914e-01	8.425680e+00	7.667163e-04
4.439947385401586e-03	7.368638e-01	8.321345e+00	7.563052e-04
4.446226161436820e-03	6.629584e-01	8.129290e+00	7.383390e-04
4.452369687527446e-03	5.896456e-01	7.776835e+00	7.059252e-04
4.461732474272675e-03	4.762638e-01	7.032670e+00	6.378613e-04
4.470303939632873e-03	3.710102e-01	6.201599e+00	5.620425e-04
4.480069564632872e-03	2.497992e-01	5.119762e+00	4.634884e-04
4.489835189632872e-03	1.276480e-01	3.946977e+00	3.567326e-04
4.499600814632872e-03	5.016306e-03	2.710631e+00	2.442464e-04
4.509366439632872e-03	-1.176342e-01	1.433006e+00	1.280411e-04
4.519132064632871e-03	-2.398420e-01	1.300368e-01	9.556552e-06
4.528897689632871e-03	-3.611471e-01	-1.186287e+00	-1.101230e-04
4.548428939632871e-03	-5.992279e-01	-3.822584e+00	-3.497701e-04
4.567960189632870e-03	-8.282958e-01	-6.415784e+00	-5.854535e-04
4.577725814632870e-03	-9.383665e-01	-7.680939e+00	-7.004220e-04
4.587491439632870e-03	-1.044905e+00	-8.867304e+00	-8.082606e-04
4.597257064632870e-03	-1.147511e+00	-9.745872e+00	-8.883381e-04
4.603463238471791e-03	-1.210498e+00	-9.958587e+00	-9.080709e-04
4.625199706535442e-03	-1.415987e+00	-9.978645e+00	-9.117213e-04
4.644730956535442e-03	-1.578236e+00	-9.984945e+00	-9.137493e-04
4.664262206535441e-03	-1.716746e+00	-9.988631e+00	-9.153280e-04
4.683793456535441e-03	-1.829435e+00	-9.990820e+00	-9.165394e-04
4.703324706535440e-03	-1.914608e+00	-9.992100e+00	-9.174213e-04
4.722855956535440e-03	-1.970983e+00	-9.992805e+00	-9.179923e-04
4.742387206535440e-03	-1.997712e+00	-9.993116e+00	-9.182610e-04
4.761918456535439e-03	-1.994395e+00	-9.993113e+00	-9.182307e-04
4.781449706535439e-03	-1.961079e+00	-9.992793e+00	-9.179020e-04
4.800980956535438e-03	-1.898268e+00	-9.992079e+00	-9.172723e-04
4.820512206535438e-03	-1.806904e+00	-9.990788e+00	-9.163338e-04
4.840043456535438e-03	-1.688363e+00	-9.988588e+00	-9.150687e-04
4.859574706535437e-03	-1.544428e+00	-9.984884e+00	-9.134394e-04
4.879105956535437e-03	-1.377262e+00	-9.978540e+00	-9.113634e-04
4.898637206535436e-03	-1.189382e+00	-9.966752e+00	-9.086105e-04
4.918168456535436e-03	-9.836121e-01	-9.928656e+00	-9.033263e-04
4.927934081535436e-03	-8.749765e-01	-9.840768e+00	-8.944342e-04
4.933050921249643e-03	-8.167141e-01	-9.704097e+00	-8.815986e-04
4.938502555267784e-03	-7.537123e-01	-9.419618e+00	-8.554010e-04
4.947680265607681e-03	-6.456913e-01	-8.735154e+00	-7.927626e-04
4.957445890607681e-03	-5.284019e-01	-7.826074e+00	-7.098074e-04
4.967211515607681e-03	-4.091238e-01	-6.773683e+00	-6.139239e-04
4.976977140607680e-03	-2.883058e-01	-5.625149e+00	-5.093649e-04
4.986742765607680e-03	-1.664027e-01	-4.413017e+00	-3.990667e-04
4.996508390607680e-03	-4.387334e-02	-3.158715e+00	-2.849637e-04
5.006274015607680e-03	7.882119e-02	-1.877080e+00	-1.683968e-04
5.016039640607680e-03	2.012191e-01	-5.790125e-01	-5.035208e-05
5.025805265607679e-03	3.228596e-01	7.269584e-01	6.839778e-05
5.045336515607679e-03	5.620418e-01	3.335155e+00	3.055232e-04
5.064867765607679e-03	7.927704e-01	5.899685e+00	5.386386e-04
5.074633390607678e-03	9.038738e-01	7.147720e+00	6.520742e-04
5.084399015607678e-03	1.011575e+00	8.192397e+00	7.471628e-04
5.089463262479304e-03	1.065953e+00	8.439087e+00	7.698787e-04
5.108418520291287e-03	1.259472e+00	8.475851e+00	7.749285e-04
5.127949770291287e-03	1.440180e+00	8.483022e+00	7.771986e-04
5.147481020291287e-03	1.599226e+00	8.487110e+00	7.789984e-04
5.167012270291286e-03	1.734218e+00	8.489473e+00	7.804263e-04
5.186543520291286e-03	1.843126e+00	8.490838e+00	7.815295e-04
5.206074770291285e-03	1.924312e+00	8.491613e+00	7.823301e-04
5.225606020291285e-03	1.976554e+00	8.492025e+00	7.828374e-04
5.245137270291285e-03	1.999067e+00	8.492192e+00	7.830550e-04
5.264668520291284e-03	1.991512e+00	8.492161e+00	7.829842e-04
5.284199770291284e-03	1.954002e+00	8.491923e+00	7.826253e-04
5.303731020291283e-03	1.887103e+00	8.491416e+00	7.819774e-04
5.323262270291283e-03	1.791820e+00	8.490495e+00	7.810369e-04
5.342793520291282e-03	1.669587e+00	8.488890e+00	7.797921e-04
5.362324770291282e-03	1.522241e+00	8.486119e+00	7.782162e-04
5.381856020291282e-03	1.351999e+00	8.481315e+00	7.762512e-04
5.401387270291281e-03	1.161422e+00	8.472668e+00	7.737570e-04
5.420918520291281e-03	9.533766e-01	8.453938e+00	7.701971e-04
5.430684145291281e-03	8.437718e-01	8.422003e+00	7.663335e-04
5.440449770291280e-03	7.309911e-01	8.308582e+00	7.551026e-04
5.446680476089776e-03	6.575694e-01	8.108878e+00	7.364516e-04
5.452717356102491e-03	5.854695e-01	7.757550e+00	7.041505e-04
5.461156253006245e-03	4.832934e-01	7.086137e+00	6.427417e-04
