time	V(v1)	V(v2)	V(vo)
1.827341588856415e-03	-8.848236e-02	-8.848236e-02	5.186974e+00
1.841292481713558e-03	-8.405910e-02	-8.405910e-02	4.960388e+00
1.855243374570701e-03	-7.892168e-02	-7.892168e-02	4.692289e+00
1.867799178142129e-03	-7.374067e-02	-7.374067e-02	4.417751e+00
1.880354981713557e-03	-6.819393e-02	-6.819393e-02	4.120751e+00
1.892910785284986e-03	-6.228149e-02	-6.228149e-02	3.801289e+00
1.905466588856414e-03	-5.600333e-02	-5.600333e-02	3.459366e+00
1.918022392427842e-03	-4.935946e-02	-4.935946e-02	3.094981e+00
1.930578195999270e-03	-4.234987e-02	-4.234987e-02	2.708135e+00
1.943133999570699e-03	-3.497457e-02	-3.497457e-02	2.298827e+00
1.950806990642127e-03	-3.039173e-02	-3.039173e-02	2.043315e+00
1.958479981713555e-03	-2.576544e-02	-2.576544e-02	1.784574e+00
1.966152972784984e-03	-2.109570e-02	-2.109570e-02	1.522603e+00
1.973825963856412e-03	-1.638252e-02	-1.638252e-02	1.257402e+00
1.981498954927841e-03	-1.162588e-02	-1.162588e-02	9.889708e-01
1.989171945999269e-03	-6.825792e-03	-6.825792e-03	7.173101e-01
1.996844937070698e-03	-1.982255e-03	-1.982255e-03	4.424196e-01
2.001030204927840e-03	6.518278e-04	6.518278e-04	2.925902e-01
2.005215472784983e-03	3.280925e-03	3.280925e-03	1.428151e-01
2.009400740642126e-03	5.905036e-03	5.905036e-03	-6.905831e-03
2.013586008499269e-03	8.524162e-03	8.524162e-03	-1.565725e-01
2.017771276356412e-03	1.113830e-02	1.113830e-02	-3.061850e-01
2.021956544213555e-03	1.374746e-02	1.374746e-02	-4.557432e-01
2.026141812070697e-03	1.635163e-02	1.635163e-02	-6.052473e-01
2.034512347784983e-03	2.154959e-02	2.154959e-02	-9.043818e-01
2.042882883499268e-03	2.665345e-02	2.665345e-02	-1.199024e+00
2.051253419213554e-03	3.166319e-02	3.166319e-02	-1.489173e+00
2.059623954927839e-03	3.657882e-02	3.657882e-02	-1.774829e+00
2.067994490642125e-03	4.140035e-02	4.140035e-02	-2.055993e+00
2.076365026356410e-03	4.612776e-02	4.612776e-02	-2.332664e+00
2.084735562070696e-03	5.076106e-02	5.076106e-02	-2.604842e+00
2.098686454927838e-03	5.822544e-02	5.822544e-02	-3.045879e+00
2.112637347784981e-03	6.512318e-02	6.512318e-02	-3.456359e+00
2.126588240642123e-03	7.145428e-02	7.145428e-02	-3.836282e+00
2.140539133499266e-03	7.721875e-02	7.721875e-02	-4.185647e+00
2.154490026356409e-03	8.241658e-02	8.241658e-02	-4.504455e+00
2.168440919213551e-03	8.704777e-02	8.704777e-02	-4.792705e+00
2.182391812070694e-03	9.111233e-02	9.111233e-02	-5.050399e+00
2.195645160284979e-03	9.424902e-02	9.424902e-02	-5.255002e+00
2.208898508499265e-03	9.670397e-02	9.670397e-02	-5.421112e+00
2.222151856713550e-03	9.847718e-02	9.847718e-02	-5.548728e+00
2.235405204927835e-03	9.956863e-02	9.956863e-02	-5.637849e+00
2.248658553142121e-03	9.997835e-02	9.997835e-02	-5.688477e+00
2.261911901356406e-03	9.970631e-02	9.970631e-02	-5.700611e+00
2.275165249570692e-03	9.875254e-02	9.875254e-02	-5.674251e+00
2.290511231713549e-03	9.668077e-02	9.668077e-02	-5.588331e+00
2.305857213856405e-03	9.379999e-02	9.379999e-02	-5.454929e+00
2.321203195999262e-03	9.011018e-02	9.011018e-02	-5.274044e+00
2.336549178142119e-03	8.561136e-02	8.561136e-02	-5.045675e+00
